Activity_ID,L3(도메인),L4,L5,L6 Name,Output Type,Cadence,Digital Trace,규칙 위반 여부(Y/N),구분,seq,sequence_no,pre_dependency
V2-L6-0512,제도,업적평가,승인자/부서장 매핑 확정/변경,중간 승인자/부서장 매핑 확정/변경 결과표 등록,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,2,2,V2-L6-0511
V2-L6-0513,제도,업적평가,승인자/부서장 매핑 확정/변경,중간 승인자/부서장 매핑 확정/변경 결과표 등록,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,3,3,V2-L6-0512
V2-L6-0514,제도,업적평가,승인자/부서장 매핑 확정/변경,승인자 확정,approval_doc,상시,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그,N,신규,4,4,V2-L6-0513
V2-L6-0515,제도,업적평가,승인자/부서장 매핑 확정/변경,승인자 발송,notification_doc,상시,메일 발송 이력 로그 | 수신 확인 로그 | 통보 문서 발행 이력,N,신규,5,5,V2-L6-0514
V2-L6-0516,제도,업적평가,승인자/부서장 매핑 확정/변경,변경 심사의결서 확정,approval_doc,상시,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그,N,신규,6,6,V2-L6-0515
V2-L6-0517,제도,업적평가,승인자/부서장 매핑 확정/변경,변경 결과통보서 발송 완료,notification_doc,상시,메일 발송 이력 로그 | 수신 확인 로그 | 통보 문서 발행 이력,N,신규,7,7,V2-L6-0516
V2-L6-0518,제도,업적평가,업적평가 운영 / 임직원 소통,업적평가  / 임직원 소통 기준서 확정,approval_doc,상시,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그,N,신규,1,1,
V2-L6-0519,제도,업적평가,업적평가 운영 / 임직원 소통,중간 업적평가  / 임직원 소통 결과표 등록,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,2,2,V2-L6-0518
V2-L6-0520,제도,업적평가,업적평가 운영 / 임직원 소통,중간 업적평가  / 임직원 소통 결과표 등록,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,3,3,V2-L6-0519
V2-L6-0521,제도,업적평가,업적평가 운영 / 임직원 소통,업적평가 발송 완료,notification_doc,상시,메일 발송 이력 로그 | 수신 확인 로그 | 통보 문서 발행 이력,N,신규,4,4,V2-L6-0520
V2-L6-0522,제도,업적평가,업적평가 운영 / 임직원 소통,임직원 소통 심사의결서 확정,approval_doc,상시,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그,N,신규,5,5,V2-L6-0521
V2-L6-0523,제도,업적평가,업적평가 운영 / 임직원 소통,임직원 소통 결과통보서 발송 완료,notification_doc,상시,메일 발송 이력 로그 | 수신 확인 로그 | 통보 문서 발행 이력,N,신규,6,6,V2-L6-0522
V2-L6-0524,제도,업적평가,결과 분석/보고 및 결과 안내,결과 분석/보고 및 결과 안내 기준서 확정,approval_doc,상시,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그,N,신규,1,1,
V2-L6-0525,제도,업적평가,결과 분석/보고 및 결과 안내,중간 결과 분석/보고 및 결과 안내 결과표 등록,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,2,2,V2-L6-0524
V2-L6-0526,제도,업적평가,결과 분석/보고 및 결과 안내,중간 결과 분석/보고 및 결과 안내 결과표 등록,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,3,3,V2-L6-0525
V2-L6-0527,제도,업적평가,결과 분석/보고 및 결과 안내,결과 분석 확정,approval_doc,상시,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그,N,신규,4,4,V2-L6-0526
V2-L6-0528,제도,업적평가,결과 분석/보고 및 결과 안내,결과 분석 발송 완료,notification_doc,상시,메일 발송 이력 로그 | 수신 확인 로그 | 통보 문서 발행 이력,N,신규,5,5,V2-L6-0527
V2-L6-0529,제도,업적평가,결과 분석/보고 및 결과 안내,결과 안내 심사의결서 확정,approval_doc,상시,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그,N,신규,6,6,V2-L6-0528
V2-L6-0530,제도,업적평가,결과 분석/보고 및 결과 안내,보고 확정,approval_doc,상시,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그,N,신규,7,7,V2-L6-0529
V2-L6-0531,제도,업적평가,결과 분석/보고 및 결과 안내,보고 발송 완료,notification_doc,상시,메일 발송 이력 로그 | 수신 확인 로그 | 통보 문서 발행 이력,N,신규,8,8,V2-L6-0530
V2-L6-0532,제도,업적평가,결과 분석/보고 및 결과 안내,결과 안내 결과통보서 발송 완료,notification_doc,상시,메일 발송 이력 로그 | 수신 확인 로그 | 통보 문서 발행 이력,N,신규,9,9,V2-L6-0531
V2-L6-0533,제도,업적평가,후속 조치,후속 조치 기준서 확정,approval_doc,상시,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그,N,신규,1,1,
V2-L6-0534,제도,업적평가,후속 조치,후속 조치 결과표 등록,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,2,2,V2-L6-0533
V2-L6-0535,제도,업적평가,후속 조치,후속 조치 결과 통보 발송 완료,notification_doc,상시,메일 발송 이력 로그 | 수신 확인 로그 | 통보 문서 발행 이력,N,신규,3,3,V2-L6-0534
V2-L6-0536,제도,역량진단,가이드 수립/배포 및 시스템 준비,가이드 수립/배포 및 시스템 준비 기준서 확정,approval_doc,상시,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그,N,신규,1,1,
V2-L6-0537,제도,역량진단,가이드 수립/배포 및 시스템 준비,중간 가이드 수립/배포 및 시스템 준비 결과표 등록,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,2,2,V2-L6-0536
V2-L6-0538,제도,역량진단,가이드 수립/배포 및 시스템 준비,중간 가이드 수립/배포 및 시스템 준비 결과표 등록,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,3,3,V2-L6-0537
V2-L6-0539,제도,역량진단,가이드 수립/배포 및 시스템 준비,가이드 수립 확정,approval_doc,상시,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그,N,신규,4,4,V2-L6-0538
V2-L6-0540,제도,역량진단,가이드 수립/배포 및 시스템 준비,가이드 수립 발송 완료,notification_doc,상시,메일 발송 이력 로그 | 수신 확인 로그 | 통보 문서 발행 이력,N,신규,5,5,V2-L6-0539
V2-L6-0541,제도,역량진단,가이드 수립/배포 및 시스템 준비,시스템 준비 심사의결서 확정,approval_doc,상시,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그,N,신규,6,6,V2-L6-0540
V2-L6-0542,제도,역량진단,가이드 수립/배포 및 시스템 준비,배포 확정,approval_doc,상시,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그,N,신규,7,7,V2-L6-0541
V2-L6-0543,제도,역량진단,가이드 수립/배포 및 시스템 준비,배포 발송 완료,notification_doc,상시,메일 발송 이력 로그 | 수신 확인 로그 | 통보 문서 발행 이력,N,신규,8,8,V2-L6-0542
V2-L6-0544,제도,역량진단,가이드 수립/배포 및 시스템 준비,시스템 준비 결과통보서 발송 완료,notification_doc,상시,메일 발송 이력 로그 | 수신 확인 로그 | 통보 문서 발행 이력,N,신규,9,9,V2-L6-0543
V2-L6-0545,제도,역량진단,대상자 확정/변경 (예외자/사유 확인),대상자 확정/변경 (예외자/사유 확인) 기준서 확정,approval_doc,상시,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그,N,신규,1,1,
V2-L6-0546,제도,역량진단,대상자 확정/변경 (예외자/사유 확인),중간 대상자 확정/변경 (예외자/사유 확인) 결과표 등록,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,2,2,V2-L6-0545
V2-L6-0547,제도,역량진단,대상자 확정/변경 (예외자/사유 확인),중간 대상자 확정/변경 (예외자/사유 확인) 결과표 등록,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,3,3,V2-L6-0546
V2-L6-0548,제도,역량진단,대상자 확정/변경 (예외자/사유 확인),변경 (예외자 확정,approval_doc,상시,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그,N,신규,4,4,V2-L6-0547
V2-L6-0549,제도,역량진단,대상자 확정/변경 (예외자/사유 확인),변경 (예외자 발송 완료,notification_doc,상시,메일 발송 이력 로그 | 수신 확인 로그 | 통보 문서 발행 이력,N,신규,5,5,V2-L6-0548
V2-L6-0550,제도,역량진단,대상자 확정/변경 (예외자/사유 확인),사유 확인) 심사의결서 확정,approval_doc,상시,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그,N,신규,6,6,V2-L6-0549
V2-L6-0551,제도,역량진단,대상자 확정/변경 (예외자/사유 확인),사유 확인) 결과통보서 발송 완료,notification_doc,상시,메일 발송 이력 로그 | 수신 확인 로그 | 통보 문서 발행 이력,N,신규,7,7,V2-L6-0550
V2-L6-0552,제도,역량진단,승인자/부서장 매핑 확정/변경,승인자/부서장 매핑 확정/변경 기준서 확정,approval_doc,상시,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그,N,신규,1,1,
V2-L6-0553,제도,역량진단,승인자/부서장 매핑 확정/변경,중간 승인자/부서장 매핑 확정/변경 결과표 등록,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,2,2,V2-L6-0552
V2-L6-0554,제도,역량진단,승인자/부서장 매핑 확정/변경,중간 승인자/부서장 매핑 확정/변경 결과표 등록,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,3,3,V2-L6-0553
V2-L6-0555,제도,역량진단,승인자/부서장 매핑 확정/변경,승인자 확정,approval_doc,상시,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그,N,신규,4,4,V2-L6-0554
V2-L6-0556,제도,역량진단,승인자/부서장 매핑 확정/변경,승인자 발송,notification_doc,상시,메일 발송 이력 로그 | 수신 확인 로그 | 통보 문서 발행 이력,N,신규,5,5,V2-L6-0555
V2-L6-0557,제도,역량진단,승인자/부서장 매핑 확정/변경,변경 심사의결서 확정,approval_doc,상시,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그,N,신규,6,6,V2-L6-0556
V2-L6-0558,제도,역량진단,승인자/부서장 매핑 확정/변경,변경 결과통보서 발송 완료,notification_doc,상시,메일 발송 이력 로그 | 수신 확인 로그 | 통보 문서 발행 이력,N,신규,7,7,V2-L6-0557
V2-L6-0559,제도,역량진단,역량진단 운영 및 임직원 소통,역량진단  및 임직원 소통 기준서 확정,approval_doc,상시,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그,N,신규,1,1,
V2-L6-0560,제도,역량진단,역량진단 운영 및 임직원 소통,중간 역량진단  및 임직원 소통 결과표 등록,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,2,2,V2-L6-0559
V2-L6-0561,제도,역량진단,역량진단 운영 및 임직원 소통,중간 역량진단  및 임직원 소통 결과표 등록,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,3,3,V2-L6-0560
V2-L6-0562,제도,역량진단,역량진단 운영 및 임직원 소통,임직원 소통 심사의결서 확정,approval_doc,상시,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그,N,신규,4,4,V2-L6-0561
V2-L6-0563,제도,역량진단,역량진단 운영 및 임직원 소통,역량진단 발송 완료,notification_doc,상시,메일 발송 이력 로그 | 수신 확인 로그 | 통보 문서 발행 이력,N,신규,5,5,V2-L6-0562
V2-L6-0564,제도,역량진단,역량진단 운영 및 임직원 소통,임직원 소통 결과통보서 발송 완료,notification_doc,상시,메일 발송 이력 로그 | 수신 확인 로그 | 통보 문서 발행 이력,N,신규,6,6,V2-L6-0563
V2-L6-0565,제도,역량진단,결과 분석/보고 및 결과 안내,결과 분석/보고 및 결과 안내 기준서 확정,approval_doc,상시,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그,N,신규,1,1,
V2-L6-0566,제도,역량진단,결과 분석/보고 및 결과 안내,중간 결과 분석/보고 및 결과 안내 결과표 등록,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,2,2,V2-L6-0565
V2-L6-0567,제도,역량진단,결과 분석/보고 및 결과 안내,중간 결과 분석/보고 및 결과 안내 결과표 등록,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,3,3,V2-L6-0566
V2-L6-0568,제도,역량진단,결과 분석/보고 및 결과 안내,결과 분석 확정,approval_doc,상시,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그,N,신규,4,4,V2-L6-0567
V2-L6-0569,제도,역량진단,결과 분석/보고 및 결과 안내,결과 분석 발송 완료,notification_doc,상시,메일 발송 이력 로그 | 수신 확인 로그 | 통보 문서 발행 이력,N,신규,5,5,V2-L6-0568
V2-L6-0570,제도,역량진단,결과 분석/보고 및 결과 안내,결과 안내 심사의결서 확정,approval_doc,상시,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그,N,신규,6,6,V2-L6-0569
V2-L6-0571,제도,역량진단,결과 분석/보고 및 결과 안내,보고 확정,approval_doc,상시,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그,N,신규,7,7,V2-L6-0570
V2-L6-0572,제도,역량진단,결과 분석/보고 및 결과 안내,보고 발송 완료,notification_doc,상시,메일 발송 이력 로그 | 수신 확인 로그 | 통보 문서 발행 이력,N,신규,8,8,V2-L6-0571
V2-L6-0573,제도,역량진단,결과 분석/보고 및 결과 안내,결과 안내 결과통보서 발송 완료,notification_doc,상시,메일 발송 이력 로그 | 수신 확인 로그 | 통보 문서 발행 이력,N,신규,9,9,V2-L6-0572
V2-L6-0574,제도,승격,가이드 수립/배포 및 시스템 준비,가이드 수립/배포 및 시스템 준비 기준서 확정,approval_doc,상시,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그,N,신규,1,1,
V2-L6-0575,제도,승격,가이드 수립/배포 및 시스템 준비,중간 가이드 수립/배포 및 시스템 준비 결과표 등록,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,2,2,V2-L6-0574
V2-L6-0576,제도,승격,가이드 수립/배포 및 시스템 준비,중간 가이드 수립/배포 및 시스템 준비 결과표 등록,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,3,3,V2-L6-0575
V2-L6-0577,제도,승격,가이드 수립/배포 및 시스템 준비,가이드 수립 확정,approval_doc,상시,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그,N,신규,4,4,V2-L6-0576
V2-L6-0578,제도,승격,가이드 수립/배포 및 시스템 준비,가이드 수립 발송 완료,notification_doc,상시,메일 발송 이력 로그 | 수신 확인 로그 | 통보 문서 발행 이력,N,신규,5,5,V2-L6-0577
V2-L6-0579,제도,승격,가이드 수립/배포 및 시스템 준비,시스템 준비 심사의결서 확정,approval_doc,상시,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그,N,신규,6,6,V2-L6-0578
V2-L6-0580,제도,승격,가이드 수립/배포 및 시스템 준비,배포 확정,approval_doc,상시,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그,N,신규,7,7,V2-L6-0579
V2-L6-0581,제도,승격,가이드 수립/배포 및 시스템 준비,배포 발송 완료,notification_doc,상시,메일 발송 이력 로그 | 수신 확인 로그 | 통보 문서 발행 이력,N,신규,8,8,V2-L6-0580
V2-L6-0582,제도,승격,가이드 수립/배포 및 시스템 준비,시스템 준비 결과통보서 발송 완료,notification_doc,상시,메일 발송 이력 로그 | 수신 확인 로그 | 통보 문서 발행 이력,N,신규,9,9,V2-L6-0581
V2-L6-0583,제도,승격,대상자 확정/변경,대상자 확정/변경 기준서 확정,approval_doc,상시,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그,N,신규,1,1,
V2-L6-0584,제도,승격,대상자 확정/변경,중간 대상자 확정/변경 결과표 등록,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,2,2,V2-L6-0583
V2-L6-0585,제도,승격,대상자 확정/변경,중간 대상자 확정/변경 결과표 등록,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,3,3,V2-L6-0584
V2-L6-0586,제도,승격,대상자 확정/변경,변경 결과통보서 발송 완료,notification_doc,상시,메일 발송 이력 로그 | 수신 확인 로그 | 통보 문서 발행 이력,N,신규,4,4,V2-L6-0585
V2-L6-0587,제도,승격,승인자/부서장 매핑 확정/변경,승인자/부서장 매핑 확정/변경 기준서 확정,approval_doc,상시,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그,N,신규,1,1,
V2-L6-0588,제도,승격,승인자/부서장 매핑 확정/변경,중간 승인자/부서장 매핑 확정/변경 결과표 등록,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,2,2,V2-L6-0587
V2-L6-0589,제도,승격,승인자/부서장 매핑 확정/변경,중간 승인자/부서장 매핑 확정/변경 결과표 등록,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,3,3,V2-L6-0588
V2-L6-0590,제도,승격,승인자/부서장 매핑 확정/변경,승인자 확정,approval_doc,상시,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그,N,신규,4,4,V2-L6-0589
V2-L6-0591,제도,승격,승인자/부서장 매핑 확정/변경,승인자 발송,notification_doc,상시,메일 발송 이력 로그 | 수신 확인 로그 | 통보 문서 발행 이력,N,신규,5,5,V2-L6-0590
V2-L6-0592,제도,승격,승인자/부서장 매핑 확정/변경,변경 심사의결서 확정,approval_doc,상시,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그,N,신규,6,6,V2-L6-0591
V2-L6-0593,제도,승격,승인자/부서장 매핑 확정/변경,변경 결과통보서 발송 완료,notification_doc,상시,메일 발송 이력 로그 | 수신 확인 로그 | 통보 문서 발행 이력,N,신규,7,7,V2-L6-0592
V2-L6-0594,제도,승격,승격 운영 및 임직원 소통,승격  및 임직원 소통 기준서 확정,approval_doc,상시,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그,N,신규,1,1,
V2-L6-0595,제도,승격,승격 운영 및 임직원 소통,중간 승격  및 임직원 소통 결과표 등록,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,2,2,V2-L6-0594
V2-L6-0596,제도,승격,승격 운영 및 임직원 소통,중간 승격  및 임직원 소통 결과표 등록,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,3,3,V2-L6-0595
V2-L6-0597,제도,승격,승격 운영 및 임직원 소통,임직원 소통 심사의결서 확정,approval_doc,상시,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그,N,신규,4,4,V2-L6-0596
V2-L6-0598,제도,승격,승격 운영 및 임직원 소통,승격 발송 완료,notification_doc,상시,메일 발송 이력 로그 | 수신 확인 로그 | 통보 문서 발행 이력,N,신규,5,5,V2-L6-0597
V2-L6-0599,제도,승격,승격 운영 및 임직원 소통,임직원 소통 결과통보서 발송 완료,notification_doc,상시,메일 발송 이력 로그 | 수신 확인 로그 | 통보 문서 발행 이력,N,신규,6,6,V2-L6-0598
V2-L6-0600,제도,승격,결과 분석/보고 및 결과 안내,결과 분석/보고 및 결과 안내 기준서 확정,approval_doc,상시,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그,N,신규,1,1,
V2-L6-0601,제도,승격,결과 분석/보고 및 결과 안내,중간 결과 분석/보고 및 결과 안내 결과표 등록,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,2,2,V2-L6-0600
V2-L6-0602,제도,승격,결과 분석/보고 및 결과 안내,중간 결과 분석/보고 및 결과 안내 결과표 등록,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,3,3,V2-L6-0601
V2-L6-0603,제도,승격,결과 분석/보고 및 결과 안내,결과 분석 확정,approval_doc,상시,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그,N,신규,4,4,V2-L6-0602
V2-L6-0604,제도,승격,결과 분석/보고 및 결과 안내,결과 분석 발송 완료,notification_doc,상시,메일 발송 이력 로그 | 수신 확인 로그 | 통보 문서 발행 이력,N,신규,5,5,V2-L6-0603
V2-L6-0605,제도,승격,결과 분석/보고 및 결과 안내,결과 안내 심사의결서 확정,approval_doc,상시,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그,N,신규,6,6,V2-L6-0604
V2-L6-0606,제도,승격,결과 분석/보고 및 결과 안내,보고 확정,approval_doc,상시,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그,N,신규,7,7,V2-L6-0605
V2-L6-0607,제도,승격,결과 분석/보고 및 결과 안내,보고 발송 완료,notification_doc,상시,메일 발송 이력 로그 | 수신 확인 로그 | 통보 문서 발행 이력,N,신규,8,8,V2-L6-0606
V2-L6-0608,제도,승격,결과 분석/보고 및 결과 안내,결과 안내 결과통보서 발송 완료,notification_doc,상시,메일 발송 이력 로그 | 수신 확인 로그 | 통보 문서 발행 이력,N,신규,9,9,V2-L6-0607
V2-L6-0609,제도,승격,후속 조치,후속 조치 기준서 확정,approval_doc,상시,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그,N,신규,1,1,
V2-L6-0610,제도,승격,후속 조치,후속 조치 결과표 등록,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,2,2,V2-L6-0609
V2-L6-0611,제도,승격,후속 조치,후속 조치 결과 통보 발송 완료,notification_doc,상시,메일 발송 이력 로그 | 수신 확인 로그 | 통보 문서 발행 이력,N,신규,3,3,V2-L6-0610
V2-L6-0612,제도,연봉책정/계약,가이드 수립/배포 및 시스템 준비,가이드 수립/배포 및 시스템 준비 기준서 확정,approval_doc,상시,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그,N,신규,1,1,
V2-L6-0613,제도,연봉책정/계약,가이드 수립/배포 및 시스템 준비,중간 가이드 수립/배포 및 시스템 준비 결과표 등록,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,2,2,V2-L6-0612
V2-L6-0614,제도,연봉책정/계약,가이드 수립/배포 및 시스템 준비,중간 가이드 수립/배포 및 시스템 준비 결과표 등록,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,3,3,V2-L6-0613
V2-L6-0615,제도,연봉책정/계약,가이드 수립/배포 및 시스템 준비,가이드 수립 확정,approval_doc,상시,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그,N,신규,4,4,V2-L6-0614
V2-L6-0616,제도,연봉책정/계약,가이드 수립/배포 및 시스템 준비,가이드 수립 발송 완료,notification_doc,상시,메일 발송 이력 로그 | 수신 확인 로그 | 통보 문서 발행 이력,N,신규,5,5,V2-L6-0615
V2-L6-0617,제도,연봉책정/계약,가이드 수립/배포 및 시스템 준비,시스템 준비 심사의결서 확정,approval_doc,상시,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그,N,신규,6,6,V2-L6-0616
V2-L6-0618,제도,연봉책정/계약,가이드 수립/배포 및 시스템 준비,배포 확정,approval_doc,상시,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그,N,신규,7,7,V2-L6-0617
V2-L6-0619,제도,연봉책정/계약,가이드 수립/배포 및 시스템 준비,배포 발송 완료,notification_doc,상시,메일 발송 이력 로그 | 수신 확인 로그 | 통보 문서 발행 이력,N,신규,8,8,V2-L6-0618
V2-L6-0620,제도,연봉책정/계약,가이드 수립/배포 및 시스템 준비,시스템 준비 결과통보서 발송 완료,notification_doc,상시,메일 발송 이력 로그 | 수신 확인 로그 | 통보 문서 발행 이력,N,신규,9,9,V2-L6-0619
V2-L6-0621,제도,연봉책정/계약,대상자 확정/변경 (예외자/사유 확인),대상자 확정/변경 (예외자/사유 확인) 기준서 확정,approval_doc,상시,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그,N,신규,1,1,
V2-L6-0622,제도,연봉책정/계약,대상자 확정/변경 (예외자/사유 확인),중간 대상자 확정/변경 (예외자/사유 확인) 결과표 등록,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,2,2,V2-L6-0621
V2-L6-0623,제도,연봉책정/계약,대상자 확정/변경 (예외자/사유 확인),중간 대상자 확정/변경 (예외자/사유 확인) 결과표 등록,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,3,3,V2-L6-0622
V2-L6-0624,제도,연봉책정/계약,대상자 확정/변경 (예외자/사유 확인),변경 (예외자 확정,approval_doc,상시,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그,N,신규,4,4,V2-L6-0623
V2-L6-0625,제도,연봉책정/계약,대상자 확정/변경 (예외자/사유 확인),변경 (예외자 발송 완료,notification_doc,상시,메일 발송 이력 로그 | 수신 확인 로그 | 통보 문서 발행 이력,N,신규,5,5,V2-L6-0624
V2-L6-0626,제도,연봉책정/계약,대상자 확정/변경 (예외자/사유 확인),사유 확인) 심사의결서 확정,approval_doc,상시,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그,N,신규,6,6,V2-L6-0625
V2-L6-0627,제도,연봉책정/계약,대상자 확정/변경 (예외자/사유 확인),사유 확인) 결과통보서 발송 완료,notification_doc,상시,메일 발송 이력 로그 | 수신 확인 로그 | 통보 문서 발행 이력,N,신규,7,7,V2-L6-0626
V2-L6-0628,제도,연봉책정/계약,승인자/부서장 매핑 확정/변경,승인자/부서장 매핑 확정/변경 기준서 확정,approval_doc,상시,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그,N,신규,1,1,
V2-L6-0629,제도,연봉책정/계약,승인자/부서장 매핑 확정/변경,중간 승인자/부서장 매핑 확정/변경 결과표 등록,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,2,2,V2-L6-0628
V2-L6-0630,제도,연봉책정/계약,승인자/부서장 매핑 확정/변경,중간 승인자/부서장 매핑 확정/변경 결과표 등록,analysis_report,상시,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력,N,신규,3,3,V2-L6-0629
