[AS-IS] L3,[AS-IS] L4,[AS-IS] L5,[AS-IS] L6,Activity_ID,[TO-BE] L3,[TO-BE] L4,[TO-BE] L5,[TO-BE] L6,Cadence,Output Type,Change_Logic
제도,피어리뷰,가이드 수립/배포 및 시스템 준비,피어리뷰 시스템 셋팅,V2-L6-0686,제도,시상,가이드 수립/배포 및 시스템 준비 10차,역량진단 운영 및 임직원 소통 수정본 반영 완료,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,업적평가,가이드 수립/배포 및 시스템 준비,평가자 교육,V2-L6-0432,제도,시상,가이드 수립/배포 및 시스템 준비 10차,복직 처리 대상 분류 완료,상시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,승격,가이드 수립/배포 및 시스템 준비,승격 시스템 운영/관리,V2-L6-0464,제도,시상,가이드 수립/배포 및 시스템 준비 10차,퇴임임원 후속조치 요건 접수 완료,상시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,연봉책정/계약,가이드 수립/배포 및 시스템 준비,비연봉제 연간급여 시스템,V2-L6-0502,제도,시상,가이드 수립/배포 및 시스템 준비 10차,대상자 확정/변경 시행 내역 등록 완료,상시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,시상,가이드 수립/배포 및 시스템 준비,심사 운영 일정,V2-L6-0543,제도,시상,가이드 수립/배포 및 시스템 준비 10차,승인자/부서장 매핑 확정/변경 7차 승인 결재 완료,상시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,그라운드룰&업무목표&피드백,가이드 수립/배포 및 시스템 준비,연간 성과관리 가이드 수립,V2-L6-0581,제도,시상,가이드 수립/배포 및 시스템 준비 11차,가이드 수립/배포 및 시스템 준비 시스템 반영 완료,상시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,피어리뷰,가이드 수립/배포 및 시스템 준비,피어리뷰 시스템 셋팅,V2-L6-0619,제도,시상,가이드 수립/배포 및 시스템 준비 11차,가이드 수립/배포 및 시스템 준비 8차 검토 의견 수합 완료,상시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,업적평가,가이드 수립/배포 및 시스템 준비,평가자 교육,V2-L6-0660,제도,시상,가이드 수립/배포 및 시스템 준비 11차,대상자 확정/변경 (예외자/사유 확인) 승인 결재 완료,상시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,승격,가이드 수립/배포 및 시스템 준비,승격 시스템 운영/관리,V2-L6-0687,제도,시상,가이드 수립/배포 및 시스템 준비 11차,역량진단 운영 및 임직원 소통 승인 결재 완료,상시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,연봉책정/계약,가이드 수립/배포 및 시스템 준비,비연봉제 연간급여 시스템,V2-L6-0433,제도,시상,가이드 수립/배포 및 시스템 준비 11차,복직 현장 조치 완료,상시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,시상,가이드 수립/배포 및 시스템 준비,심사 운영 일정,V2-L6-0465,제도,시상,가이드 수립/배포 및 시스템 준비 11차,퇴임임원 후속조치 대상 데이터 취합 완료,상시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,그라운드룰&업무목표&피드백,대상자 확정/변경,예외자 및 기타 사유 점검,V2-L6-0434,제도,그라운드룰&업무목표&피드백,대상자 확정/변경,휴직 요청 접수 완료,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,그라운드룰&업무목표&피드백,대상자 확정/변경,예외자 및 기타 사유 점검,V2-L6-0583,제도,그라운드룰&업무목표&피드백,대상자 확정/변경,가이드 수립/배포 및 시스템 준비 검토 의견 수합 완료,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,그라운드룰&업무목표&피드백,대상자 확정/변경,대상자 점검/확정,V2-L6-0435,제도,그라운드룰&업무목표&피드백,대상자 확정/변경,휴직 처리 대상 분류 완료,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,그라운드룰&업무목표&피드백,대상자 확정/변경,대상자 점검/확정,V2-L6-0584,제도,그라운드룰&업무목표&피드백,대상자 확정/변경,가이드 수립/배포 및 시스템 준비 수정본 반영 완료,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,승격,대상자 확정/변경,인사/재무 어학요건 미충족자 점검/사전안내,V2-L6-0436,제도,그라운드룰&업무목표&피드백,대상자 확정/변경,휴직 현장 조치 완료,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,승격,대상자 확정/변경,인사/재무 어학요건 미충족자 점검/사전안내,V2-L6-0585,제도,그라운드룰&업무목표&피드백,대상자 확정/변경,가이드 수립/배포 및 시스템 준비 승인 결재 완료,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,승격,대상자 확정/변경,예외자 및 기타 사유 점검,V2-L6-0437,제도,그라운드룰&업무목표&피드백,대상자 확정/변경,SLP/TLP 과정 요건 접수 완료,상시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,승격,대상자 확정/변경,예외자 및 기타 사유 점검,V2-L6-0586,제도,그라운드룰&업무목표&피드백,대상자 확정/변경,가이드 수립/배포 및 시스템 준비 공지문 발송 완료,상시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,그라운드룰&업무목표&피드백,승인자/부서장 매핑 확정/변경,팀장급 수신대상자 정비,V2-L6-0438,제도,그라운드룰&업무목표&피드백,승인자/부서장 매핑 확정/변경 1차,SLP/TLP 과정 대상 데이터 취합 완료,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,피어리뷰,승인자/부서장 매핑 확정/변경,1차 부서장 정비/확정,V2-L6-0473,제도,그라운드룰&업무목표&피드백,승인자/부서장 매핑 확정/변경 1차,조직개편 검토 의견 반영 완료,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,업적평가,승인자/부서장 매핑 확정/변경,1/2/3차 평가자 점검/확정,V2-L6-0511,제도,그라운드룰&업무목표&피드백,승인자/부서장 매핑 확정/변경 1차,승인자/부서장 매핑 확정/변경 검토 의견 수합 완료,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,역량진단,승인자/부서장 매핑 확정/변경,1/2차 평가자 점검/확정,V2-L6-0552,제도,그라운드룰&업무목표&피드백,승인자/부서장 매핑 확정/변경 1차,승격 운영 및 임직원 소통 초안 문서 작성 완료,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,승격,승인자/부서장 매핑 확정/변경,1/2차 평가자 점검/확정,V2-L6-0587,제도,그라운드룰&업무목표&피드백,승인자/부서장 매핑 확정/변경 1차,가이드 수립/배포 및 시스템 준비 시스템 반영 완료,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,연봉책정/계약,승인자/부서장 매핑 확정/변경,1/2차 평가자 점검/확정,V2-L6-0628,제도,그라운드룰&업무목표&피드백,승인자/부서장 매핑 확정/변경 1차,가이드 수립/배포 및 시스템 준비 9차 공지문 발송 완료,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,그라운드룰&업무목표&피드백,승인자/부서장 매핑 확정/변경,팀장급 수신대상자 정비,V2-L6-0439,제도,그라운드룰&업무목표&피드백,승인자/부서장 매핑 확정/변경 2차,SLP/TLP 과정 정합성 검증 완료,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,피어리뷰,승인자/부서장 매핑 확정/변경,1차 부서장 정비/확정,V2-L6-0474,제도,그라운드룰&업무목표&피드백,승인자/부서장 매핑 확정/변경 2차,조직개편 승인안 확정,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,업적평가,승인자/부서장 매핑 확정/변경,1/2/3차 평가자 점검/확정,V2-L6-0512,제도,그라운드룰&업무목표&피드백,승인자/부서장 매핑 확정/변경 2차,승인자/부서장 매핑 확정/변경 수정본 반영 완료,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,역량진단,승인자/부서장 매핑 확정/변경,1/2차 평가자 점검/확정,V2-L6-0553,제도,그라운드룰&업무목표&피드백,승인자/부서장 매핑 확정/변경 2차,승격 운영 및 임직원 소통 검토 의견 수합 완료,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,승격,승인자/부서장 매핑 확정/변경,1/2차 평가자 점검/확정,V2-L6-0588,제도,그라운드룰&업무목표&피드백,승인자/부서장 매핑 확정/변경 2차,가이드 수립/배포 및 시스템 준비 초안 문서 작성 완료,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,연봉책정/계약,승인자/부서장 매핑 확정/변경,1/2차 평가자 점검/확정,V2-L6-0629,제도,그라운드룰&업무목표&피드백,승인자/부서장 매핑 확정/변경 2차,가이드 수립/배포 및 시스템 준비 9차 시스템 반영 완료,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,그라운드룰&업무목표&피드백,승인자/부서장 매핑 확정/변경,팀장급 수신대상자 정비,V2-L6-0440,제도,그라운드룰&업무목표&피드백,승인자/부서장 매핑 확정/변경 3차,SLP/TLP 과정 검토 의견 반영 완료,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,피어리뷰,승인자/부서장 매핑 확정/변경,1차 부서장 정비/확정,V2-L6-0475,제도,그라운드룰&업무목표&피드백,승인자/부서장 매핑 확정/변경 3차,국내/해외/IP 변호사 관리 초안 문서 작성 완료,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,업적평가,승인자/부서장 매핑 확정/변경,1/2/3차 평가자 점검/확정,V2-L6-0513,제도,그라운드룰&업무목표&피드백,승인자/부서장 매핑 확정/변경 3차,승인자/부서장 매핑 확정/변경 승인 결재 완료,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,역량진단,승인자/부서장 매핑 확정/변경,1/2차 평가자 점검/확정,V2-L6-0554,제도,그라운드룰&업무목표&피드백,승인자/부서장 매핑 확정/변경 3차,승격 운영 및 임직원 소통 수정본 반영 완료,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,승격,승인자/부서장 매핑 확정/변경,1/2차 평가자 점검/확정,V2-L6-0589,제도,그라운드룰&업무목표&피드백,승인자/부서장 매핑 확정/변경 3차,가이드 수립/배포 및 시스템 준비 검토 의견 수합 완료,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,연봉책정/계약,승인자/부서장 매핑 확정/변경,1/2차 평가자 점검/확정,V2-L6-0630,제도,그라운드룰&업무목표&피드백,승인자/부서장 매핑 확정/변경 3차,시상 운영 및 임직원 소통 초안 문서 작성 완료,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,그라운드룰&업무목표&피드백,승인자/부서장 매핑 확정/변경,팀장급 수신대상자 정비,V2-L6-0441,제도,그라운드룰&업무목표&피드백,승인자/부서장 매핑 확정/변경 4차,SLP/TLP 과정 승인안 확정,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,피어리뷰,승인자/부서장 매핑 확정/변경,1차 부서장 정비/확정,V2-L6-0476,제도,그라운드룰&업무목표&피드백,승인자/부서장 매핑 확정/변경 4차,국내/해외/IP 변호사 관리 검토 의견 수합 완료,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,업적평가,승인자/부서장 매핑 확정/변경,1/2/3차 평가자 점검/확정,V2-L6-0514,제도,그라운드룰&업무목표&피드백,승인자/부서장 매핑 확정/변경 4차,승인자/부서장 매핑 확정/변경 공지문 발송 완료,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,역량진단,승인자/부서장 매핑 확정/변경,1/2차 평가자 점검/확정,V2-L6-0555,제도,그라운드룰&업무목표&피드백,승인자/부서장 매핑 확정/변경 4차,승격 운영 및 임직원 소통 승인 결재 완료,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,승격,승인자/부서장 매핑 확정/변경,1/2차 평가자 점검/확정,V2-L6-0590,제도,그라운드룰&업무목표&피드백,승인자/부서장 매핑 확정/변경 4차,가이드 수립/배포 및 시스템 준비 수정본 반영 완료,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,연봉책정/계약,승인자/부서장 매핑 확정/변경,1/2차 평가자 점검/확정,V2-L6-0631,제도,그라운드룰&업무목표&피드백,승인자/부서장 매핑 확정/변경 4차,시상 운영 및 임직원 소통 검토 의견 수합 완료,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,그라운드룰&업무목표&피드백,승인자/부서장 매핑 확정/변경,팀장급 수신대상자 정비,V2-L6-0442,제도,그라운드룰&업무목표&피드백,승인자/부서장 매핑 확정/변경 5차,SLP/TLP 과정 시스템 반영 완료,상시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,피어리뷰,승인자/부서장 매핑 확정/변경,1차 부서장 정비/확정,V2-L6-0477,제도,그라운드룰&업무목표&피드백,승인자/부서장 매핑 확정/변경 5차,국내/해외/IP 변호사 관리 수정본 반영 완료,상시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,업적평가,승인자/부서장 매핑 확정/변경,1/2/3차 평가자 점검/확정,V2-L6-0515,제도,그라운드룰&업무목표&피드백,승인자/부서장 매핑 확정/변경 5차,승인자/부서장 매핑 확정/변경 시스템 반영 완료,상시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,역량진단,승인자/부서장 매핑 확정/변경,1/2차 평가자 점검/확정,V2-L6-0556,제도,그라운드룰&업무목표&피드백,승인자/부서장 매핑 확정/변경 5차,승격 운영 및 임직원 소통 공지문 발송 완료,상시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,승격,승인자/부서장 매핑 확정/변경,1/2차 평가자 점검/확정,V2-L6-0591,제도,그라운드룰&업무목표&피드백,승인자/부서장 매핑 확정/변경 5차,가이드 수립/배포 및 시스템 준비 승인 결재 완료,상시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,연봉책정/계약,승인자/부서장 매핑 확정/변경,1/2차 평가자 점검/확정,V2-L6-0632,제도,그라운드룰&업무목표&피드백,승인자/부서장 매핑 확정/변경 5차,시상 운영 및 임직원 소통 수정본 반영 완료,상시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,그라운드룰&업무목표&피드백,승인자/부서장 매핑 확정/변경,팀장급 수신대상자 정비,V2-L6-0443,제도,그라운드룰&업무목표&피드백,승인자/부서장 매핑 확정/변경 6차,그룹장 양성과정 요건 접수 완료,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,피어리뷰,승인자/부서장 매핑 확정/변경,1차 부서장 정비/확정,V2-L6-0478,제도,그라운드룰&업무목표&피드백,승인자/부서장 매핑 확정/변경 6차,국내/해외/IP 변호사 관리 승인 결재 완료,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,업적평가,승인자/부서장 매핑 확정/변경,1/2/3차 평가자 점검/확정,V2-L6-0516,제도,그라운드룰&업무목표&피드백,승인자/부서장 매핑 확정/변경 6차,승인자/부서장 매핑 확정/변경 초안 문서 작성 완료,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,역량진단,승인자/부서장 매핑 확정/변경,1/2차 평가자 점검/확정,V2-L6-0557,제도,그라운드룰&업무목표&피드백,승인자/부서장 매핑 확정/변경 6차,승격 운영 및 임직원 소통 시스템 반영 완료,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,승격,승인자/부서장 매핑 확정/변경,1/2차 평가자 점검/확정,V2-L6-0592,제도,그라운드룰&업무목표&피드백,승인자/부서장 매핑 확정/변경 6차,가이드 수립/배포 및 시스템 준비 공지문 발송 완료,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,연봉책정/계약,승인자/부서장 매핑 확정/변경,1/2차 평가자 점검/확정,V2-L6-0633,제도,그라운드룰&업무목표&피드백,승인자/부서장 매핑 확정/변경 6차,시상 운영 및 임직원 소통 승인 결재 완료,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,그라운드룰&업무목표&피드백,승인자/부서장 매핑 확정/변경,팀장급 수신대상자 정비,V2-L6-0444,제도,그라운드룰&업무목표&피드백,승인자/부서장 매핑 확정/변경 7차,그룹장 양성과정 대상 데이터 취합 완료,상시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,피어리뷰,승인자/부서장 매핑 확정/변경,1차 부서장 정비/확정,V2-L6-0479,제도,그라운드룰&업무목표&피드백,승인자/부서장 매핑 확정/변경 7차,국내/해외/IP 변호사 관리 공지문 발송 완료,상시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,업적평가,승인자/부서장 매핑 확정/변경,1/2/3차 평가자 점검/확정,V2-L6-0517,제도,그라운드룰&업무목표&피드백,승인자/부서장 매핑 확정/변경 7차,승인자/부서장 매핑 확정/변경 검토 의견 수합 완료,상시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,역량진단,승인자/부서장 매핑 확정/변경,1/2차 평가자 점검/확정,V2-L6-0558,제도,그라운드룰&업무목표&피드백,승인자/부서장 매핑 확정/변경 7차,가이드 수립/배포 및 시스템 준비 10차 초안 문서 작성 완료,상시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,승격,승인자/부서장 매핑 확정/변경,1/2차 평가자 점검/확정,V2-L6-0593,제도,그라운드룰&업무목표&피드백,승인자/부서장 매핑 확정/변경 7차,가이드 수립/배포 및 시스템 준비 시스템 반영 완료,상시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,연봉책정/계약,승인자/부서장 매핑 확정/변경,1/2차 평가자 점검/확정,V2-L6-0634,제도,그라운드룰&업무목표&피드백,승인자/부서장 매핑 확정/변경 7차,시상 운영 및 임직원 소통 공지문 발송 완료,상시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,그라운드룰&업무목표&피드백,운영 및 임직원 소통,그라운드룰 수립 부서장 안내,V2-L6-0445,제도,그라운드룰&업무목표&피드백,운영 및 임직원 소통,그룹장 양성과정 정합성 검증 완료,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,그라운드룰&업무목표&피드백,운영 및 임직원 소통,부서장 그라운드룰 수립 독려,V2-L6-0446,제도,그라운드룰&업무목표&피드백,운영 및 임직원 소통,임원 부부 명상과정 요건 접수 완료,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,그라운드룰&업무목표&피드백,운영 및 임직원 소통,업무목표 수립 안내,V2-L6-0447,제도,그라운드룰&업무목표&피드백,운영 및 임직원 소통,임원 부부 명상과정 대상 데이터 취합 완료,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,그라운드룰&업무목표&피드백,운영 및 임직원 소통,업무목표 리마인더 안내,V2-L6-0448,제도,그라운드룰&업무목표&피드백,운영 및 임직원 소통,임원 부부 명상과정 정합성 검증 완료,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,그라운드룰&업무목표&피드백,운영 및 임직원 소통,부서장 공유세션 공지,V2-L6-0449,제도,그라운드룰&업무목표&피드백,운영 및 임직원 소통,임원 계약 및 퇴임 요건 접수 완료,상시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,그라운드룰&업무목표&피드백,운영 및 임직원 소통,수시피드백 부서장/부서원 메일링,V2-L6-0450,제도,그라운드룰&업무목표&피드백,운영 및 임직원 소통,임원 계약 및 퇴임 대상 데이터 취합 완료,상시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,그라운드룰&업무목표&피드백,결과 분석/보고,실시율 점검,V2-L6-0451,제도,그라운드룰&업무목표&피드백,결과 분석/보고,임원 계약 및 퇴임 정합성 검증 완료,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,그라운드룰&업무목표&피드백,결과 분석/보고,실시율 점검,V2-L6-0452,제도,그라운드룰&업무목표&피드백,결과 분석/보고,임원 근원 및 인물평 요건 접수 완료,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,그라운드룰&업무목표&피드백,결과 분석/보고,상세 입력 내용 분석/인사이트 도출,V2-L6-0453,제도,그라운드룰&업무목표&피드백,결과 분석/보고,임원 근원 및 인물평 대상 데이터 취합 완료,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,그라운드룰&업무목표&피드백,결과 분석/보고,상세 입력 내용 분석/인사이트 도출,V2-L6-0454,제도,그라운드룰&업무목표&피드백,결과 분석/보고,임원 근원 및 인물평 정합성 검증 완료,상시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,그라운드룰&업무목표&피드백,결과 분석/보고,결과 보고서 작성,V2-L6-0455,제도,그라운드룰&업무목표&피드백,결과 분석/보고,임원 석세션 플랜 요건 접수 완료,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,그라운드룰&업무목표&피드백,결과 분석/보고,결과 보고서 작성,V2-L6-0456,제도,그라운드룰&업무목표&피드백,결과 분석/보고,임원 석세션 플랜 대상 데이터 취합 완료,상시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,피어리뷰,대상자 확정/변경(예외자/사유 확인),예외자 및 기타 사유 점검,V2-L6-0466,제도,피어리뷰,대상자 확정/변경(예외자/사유 확인),퇴임임원 후속조치 정합성 검증 완료,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,피어리뷰,대상자 확정/변경(예외자/사유 확인),예외자 및 기타 사유 점검,V2-L6-0467,제도,피어리뷰,대상자 확정/변경(예외자/사유 확인),핵심리더 선발 요건 접수 완료,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,피어리뷰,대상자 확정/변경(예외자/사유 확인),예외자 및 기타 사유 점검,V2-L6-0468,제도,피어리뷰,대상자 확정/변경(예외자/사유 확인),핵심리더 선발 대상 데이터 취합 완료,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,피어리뷰,대상자 확정/변경(예외자/사유 확인),예외자 및 기타 사유 점검,V2-L6-0469,제도,피어리뷰,대상자 확정/변경(예외자/사유 확인),핵심리더 선발 정합성 검증 완료,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,피어리뷰,대상자 확정/변경(예외자/사유 확인),대상자 점검/확정,V2-L6-0470,제도,피어리뷰,대상자 확정/변경(예외자/사유 확인),조직개편 요건 접수 완료,상시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,피어리뷰,대상자 확정/변경(예외자/사유 확인),대상자 점검/확정,V2-L6-0471,제도,피어리뷰,대상자 확정/변경(예외자/사유 확인),조직개편 대상 데이터 취합 완료,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,피어리뷰,대상자 확정/변경(예외자/사유 확인),대상자 점검/확정,V2-L6-0472,제도,피어리뷰,대상자 확정/변경(예외자/사유 확인),조직개편 정합성 검증 완료,상시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,피어리뷰,피어리뷰 운영/ 임직원 소통,"피어리뷰어 안내(피어리뷰어 선택, 선택질문 작성)",V2-L6-0480,제도,피어리뷰,피어리뷰 운영/ 임직원 소통,국내/해외/IP 변호사 관리 시스템 반영 완료,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,피어리뷰,피어리뷰 운영/ 임직원 소통,"피어리뷰어 안내(피어리뷰어 선택, 선택질문 작성)",V2-L6-0481,제도,피어리뷰,피어리뷰 운영/ 임직원 소통,국내/해외/IP 변호사 관리 시행 내역 등록 완료,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,피어리뷰,피어리뷰 운영/ 임직원 소통,"부서장 안내(리뷰어 변경, 리뷰결과 확인)",V2-L6-0482,제도,피어리뷰,피어리뷰 운영/ 임직원 소통,국내/해외/IP 변호사 관리 운영 결과 리포트 발행,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,피어리뷰,피어리뷰 운영/ 임직원 소통,"부서장 안내(리뷰어 변경, 리뷰결과 확인)",V2-L6-0483,제도,피어리뷰,피어리뷰 운영/ 임직원 소통,국내/해외/IP 변호사 관리 개선 요청사항 확정,상시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,피어리뷰,피어리뷰 운영/ 임직원 소통,리뷰어 안내(리뷰 작성),V2-L6-0484,제도,피어리뷰,피어리뷰 운영/ 임직원 소통,표준/개별연봉 계약직 관리 초안 문서 작성 완료,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,피어리뷰,피어리뷰 운영/ 임직원 소통,리뷰어 안내(리뷰 작성),V2-L6-0485,제도,피어리뷰,피어리뷰 운영/ 임직원 소통,표준/개별연봉 계약직 관리 검토 의견 수합 완료,상시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,피어리뷰,결과 분석/보고 및 결과 안내,실시율 점검,V2-L6-0486,제도,피어리뷰,결과 분석/보고 및 결과 안내 1차,표준/개별연봉 계약직 관리 수정본 반영 완료,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,피어리뷰,결과 분석/보고 및 결과 안내,리뷰결과 부서장 및 피어리뷰 대상 공지,V2-L6-0524,제도,피어리뷰,결과 분석/보고 및 결과 안내 1차,승인자/부서장 매핑 확정/변경 수정본 반영 완료,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,업적평가,결과 분석/보고 및 결과 안내,결과 보고서 작성,V2-L6-0565,제도,피어리뷰,결과 분석/보고 및 결과 안내 1차,가이드 수립/배포 및 시스템 준비 11차 검토 의견 수합 완료,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,역량진단,결과 분석/보고 및 결과 안내,고과요건 충족자 중 미충족자 확인,V2-L6-0600,제도,피어리뷰,결과 분석/보고 및 결과 안내 1차,가이드 수립/배포 및 시스템 준비 초안 문서 작성 완료,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,승격,결과 분석/보고 및 결과 안내,사업부 승격검토 결과 확정/취합,V2-L6-0644,제도,피어리뷰,결과 분석/보고 및 결과 안내 1차,심사결과 취합/분석 및 최종 안내 개선 요청사항 확정,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
