[AS-IS] L4,[AS-IS] L5,[AS-IS] L6,Activity_ID,[TO-BE] L4,[TO-BE] L5,[TO-BE] L6,Cadence,Output Type,Change_Logic,L3(도메인)
그라운드룰&업무목표&피드백,운영 및 임직원 소통,업무목표 리마인더 안내,V2-L6-0448,그라운드룰&업무목표&피드백,운영 및 임직원 소통,임직원 소통 심사의결서 확정,상시,approval_doc,L6를 성과 상태형으로 매핑,제도
그라운드룰&업무목표&피드백,운영 및 임직원 소통,부서장 공유세션 공지,V2-L6-0449,그라운드룰&업무목표&피드백,운영 및 임직원 소통,발송 완료,상시,notification_doc,L6를 성과 상태형으로 매핑,제도
그라운드룰&업무목표&피드백,운영 및 임직원 소통,수시피드백 부서장/부서원 메일링,V2-L6-0450,그라운드룰&업무목표&피드백,운영 및 임직원 소통,임직원 소통 결과통보서 발송 완료,상시,notification_doc,L6를 성과 상태형으로 매핑,제도
그라운드룰&업무목표&피드백,결과 분석/보고,실시율 점검,V2-L6-0451,그라운드룰&업무목표&피드백,결과 분석/보고,결과 분석/보고 기준서 확정,상시,approval_doc,L6를 성과 상태형으로 매핑,제도
그라운드룰&업무목표&피드백,결과 분석/보고,실시율 점검,V2-L6-0452,그라운드룰&업무목표&피드백,결과 분석/보고,중간 결과 분석/보고 결과표 등록,상시,analysis_report,L6를 성과 상태형으로 매핑,제도
그라운드룰&업무목표&피드백,결과 분석/보고,상세 입력 내용 분석/인사이트 도출,V2-L6-0453,그라운드룰&업무목표&피드백,결과 분석/보고,중간 결과 분석/보고 결과표 등록,상시,analysis_report,L6를 성과 상태형으로 매핑,제도
그라운드룰&업무목표&피드백,결과 분석/보고,상세 입력 내용 분석/인사이트 도출,V2-L6-0454,그라운드룰&업무목표&피드백,결과 분석/보고,결과 분석 발송 완료,상시,notification_doc,L6를 성과 상태형으로 매핑,제도
그라운드룰&업무목표&피드백,결과 분석/보고,결과 보고서 작성,V2-L6-0455,그라운드룰&업무목표&피드백,결과 분석/보고,보고 심사의결서 확정,상시,approval_doc,L6를 성과 상태형으로 매핑,제도
그라운드룰&업무목표&피드백,결과 분석/보고,결과 보고서 작성,V2-L6-0456,그라운드룰&업무목표&피드백,결과 분석/보고,보고 결과통보서 발송 완료,상시,notification_doc,L6를 성과 상태형으로 매핑,제도
피어리뷰,대상자 확정/변경(예외자/사유 확인),예외자 및 기타 사유 점검,V2-L6-0466,피어리뷰,대상자 확정/변경(예외자/사유 확인),대상자 확정/변경(예외자/사유 확인) 기준서 확정,상시,approval_doc,L6를 성과 상태형으로 매핑,제도
피어리뷰,대상자 확정/변경(예외자/사유 확인),예외자 및 기타 사유 점검,V2-L6-0467,피어리뷰,대상자 확정/변경(예외자/사유 확인),중간 대상자 확정/변경(예외자/사유 확인) 결과표 등록,상시,analysis_report,L6를 성과 상태형으로 매핑,제도
피어리뷰,대상자 확정/변경(예외자/사유 확인),예외자 및 기타 사유 점검,V2-L6-0468,피어리뷰,대상자 확정/변경(예외자/사유 확인),중간 대상자 확정/변경(예외자/사유 확인) 결과표 등록,상시,analysis_report,L6를 성과 상태형으로 매핑,제도
피어리뷰,대상자 확정/변경(예외자/사유 확인),예외자 및 기타 사유 점검,V2-L6-0469,피어리뷰,대상자 확정/변경(예외자/사유 확인),변경(예외자 확정,상시,approval_doc,L6를 성과 상태형으로 매핑,제도
피어리뷰,대상자 확정/변경(예외자/사유 확인),대상자 점검/확정,V2-L6-0470,피어리뷰,대상자 확정/변경(예외자/사유 확인),변경(예외자 발송 완료,상시,notification_doc,L6를 성과 상태형으로 매핑,제도
피어리뷰,대상자 확정/변경(예외자/사유 확인),대상자 점검/확정,V2-L6-0471,피어리뷰,대상자 확정/변경(예외자/사유 확인),사유 확인) 심사의결서 확정,상시,approval_doc,L6를 성과 상태형으로 매핑,제도
피어리뷰,대상자 확정/변경(예외자/사유 확인),대상자 점검/확정,V2-L6-0472,피어리뷰,대상자 확정/변경(예외자/사유 확인),사유 확인) 결과통보서 발송 완료,상시,notification_doc,L6를 성과 상태형으로 매핑,제도
피어리뷰,피어리뷰 운영/ 임직원 소통,"피어리뷰어 안내(피어리뷰어 선택, 선택질문 작성)",V2-L6-0480,피어리뷰,피어리뷰 운영/ 임직원 소통,피어리뷰 / 임직원 소통 기준서 확정,상시,approval_doc,L6를 성과 상태형으로 매핑,제도
피어리뷰,피어리뷰 운영/ 임직원 소통,"피어리뷰어 안내(피어리뷰어 선택, 선택질문 작성)",V2-L6-0481,피어리뷰,피어리뷰 운영/ 임직원 소통,중간 피어리뷰 / 임직원 소통 결과표 등록,상시,analysis_report,L6를 성과 상태형으로 매핑,제도
피어리뷰,피어리뷰 운영/ 임직원 소통,"부서장 안내(리뷰어 변경, 리뷰결과 확인)",V2-L6-0482,피어리뷰,피어리뷰 운영/ 임직원 소통,중간 피어리뷰 / 임직원 소통 결과표 등록,상시,analysis_report,L6를 성과 상태형으로 매핑,제도
피어리뷰,피어리뷰 운영/ 임직원 소통,"부서장 안내(리뷰어 변경, 리뷰결과 확인)",V2-L6-0483,피어리뷰,피어리뷰 운영/ 임직원 소통,피어리뷰 발송 완료,상시,notification_doc,L6를 성과 상태형으로 매핑,제도
피어리뷰,피어리뷰 운영/ 임직원 소통,리뷰어 안내(리뷰 작성),V2-L6-0484,피어리뷰,피어리뷰 운영/ 임직원 소통,임직원 소통 심사의결서 확정,상시,approval_doc,L6를 성과 상태형으로 매핑,제도
피어리뷰,피어리뷰 운영/ 임직원 소통,리뷰어 안내(리뷰 작성),V2-L6-0485,피어리뷰,피어리뷰 운영/ 임직원 소통,임직원 소통 결과통보서 발송 완료,상시,notification_doc,L6를 성과 상태형으로 매핑,제도
피어리뷰,결과 분석/보고 및 결과 안내,실시율 점검,V2-L6-0486,피어리뷰,결과 분석/보고 및 결과 안내 1차,결과 분석/보고 및 결과 안내 기준서 확정,상시,approval_doc,L6를 성과 상태형으로 매핑,제도
피어리뷰,결과 분석/보고 및 결과 안내,리뷰결과 부서장 및 피어리뷰 대상 공지,V2-L6-0524,피어리뷰,결과 분석/보고 및 결과 안내 1차,결과 분석/보고 및 결과 안내 기준서 확정,상시,approval_doc,L6를 성과 상태형으로 매핑,제도
업적평가,결과 분석/보고 및 결과 안내,결과 보고서 작성,V2-L6-0565,피어리뷰,결과 분석/보고 및 결과 안내 1차,결과 분석/보고 및 결과 안내 기준서 확정,상시,approval_doc,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,제도
역량진단,결과 분석/보고 및 결과 안내,고과요건 충족자 중 미충족자 확인,V2-L6-0600,피어리뷰,결과 분석/보고 및 결과 안내 1차,결과 분석/보고 및 결과 안내 기준서 확정,상시,approval_doc,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,제도
승격,결과 분석/보고 및 결과 안내,사업부 승격검토 결과 확정/취합,V2-L6-0644,피어리뷰,결과 분석/보고 및 결과 안내 1차,결과 분석/보고 및 결과 안내 기준서 확정,상시,approval_doc,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,제도
승격,결과 분석/보고 및 결과 안내,승격 결과 메일링(직원/부서장),V2-L6-0487,피어리뷰,결과 분석/보고 및 결과 안내 1차,중간 결과 분석/보고 및 결과 안내 결과표 등록,상시,analysis_report,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,제도
피어리뷰,결과 분석/보고 및 결과 안내,실시율 점검,V2-L6-0525,피어리뷰,결과 분석/보고 및 결과 안내 2차,중간 결과 분석/보고 및 결과 안내 결과표 등록,상시,analysis_report,L6를 성과 상태형으로 매핑,제도
피어리뷰,결과 분석/보고 및 결과 안내,리뷰결과 부서장 및 피어리뷰 대상 공지,V2-L6-0566,피어리뷰,결과 분석/보고 및 결과 안내 2차,중간 결과 분석/보고 및 결과 안내 결과표 등록,상시,analysis_report,L6를 성과 상태형으로 매핑,제도
업적평가,결과 분석/보고 및 결과 안내,결과 보고서 작성,V2-L6-0601,피어리뷰,결과 분석/보고 및 결과 안내 2차,중간 결과 분석/보고 및 결과 안내 결과표 등록,상시,analysis_report,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,제도
역량진단,결과 분석/보고 및 결과 안내,고과요건 충족자 중 미충족자 확인,V2-L6-0645,피어리뷰,결과 분석/보고 및 결과 안내 2차,중간 결과 분석/보고 및 결과 안내 결과표 등록,상시,analysis_report,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,제도
승격,결과 분석/보고 및 결과 안내,사업부 승격검토 결과 확정/취합,V2-L6-0488,피어리뷰,결과 분석/보고 및 결과 안내 2차,중간 결과 분석/보고 및 결과 안내 결과표 등록,상시,analysis_report,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,제도
승격,결과 분석/보고 및 결과 안내,승격 결과 메일링(직원/부서장),V2-L6-0526,피어리뷰,결과 분석/보고 및 결과 안내 2차,중간 결과 분석/보고 및 결과 안내 결과표 등록,상시,analysis_report,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,제도
피어리뷰,결과 분석/보고 및 결과 안내,실시율 점검,V2-L6-0567,피어리뷰,결과 분석/보고 및 결과 안내 3차,중간 결과 분석/보고 및 결과 안내 결과표 등록,상시,analysis_report,L6를 성과 상태형으로 매핑,제도
피어리뷰,결과 분석/보고 및 결과 안내,리뷰결과 부서장 및 피어리뷰 대상 공지,V2-L6-0602,피어리뷰,결과 분석/보고 및 결과 안내 3차,중간 결과 분석/보고 및 결과 안내 결과표 등록,상시,analysis_report,L6를 성과 상태형으로 매핑,제도
업적평가,결과 분석/보고 및 결과 안내,결과 보고서 작성,V2-L6-0646,피어리뷰,결과 분석/보고 및 결과 안내 3차,중간 결과 분석/보고 및 결과 안내 결과표 등록,상시,analysis_report,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,제도
역량진단,결과 분석/보고 및 결과 안내,고과요건 충족자 중 미충족자 확인,V2-L6-0489,피어리뷰,결과 분석/보고 및 결과 안내 3차,결과 분석 확정,상시,approval_doc,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,제도
승격,결과 분석/보고 및 결과 안내,사업부 승격검토 결과 확정/취합,V2-L6-0527,피어리뷰,결과 분석/보고 및 결과 안내 3차,결과 분석 확정,상시,approval_doc,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,제도
승격,결과 분석/보고 및 결과 안내,승격 결과 메일링(직원/부서장),V2-L6-0568,피어리뷰,결과 분석/보고 및 결과 안내 3차,결과 분석 확정,상시,approval_doc,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,제도
피어리뷰,결과 분석/보고 및 결과 안내,실시율 점검,V2-L6-0603,피어리뷰,결과 분석/보고 및 결과 안내 4차,결과 분석 확정,상시,approval_doc,L6를 성과 상태형으로 매핑,제도
피어리뷰,결과 분석/보고 및 결과 안내,리뷰결과 부서장 및 피어리뷰 대상 공지,V2-L6-0647,피어리뷰,결과 분석/보고 및 결과 안내 4차,결과 분석 확정,상시,approval_doc,L6를 성과 상태형으로 매핑,제도
업적평가,결과 분석/보고 및 결과 안내,결과 보고서 작성,V2-L6-0490,피어리뷰,결과 분석/보고 및 결과 안내 4차,결과 분석 발송 완료,상시,notification_doc,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,제도
역량진단,결과 분석/보고 및 결과 안내,고과요건 충족자 중 미충족자 확인,V2-L6-0528,피어리뷰,결과 분석/보고 및 결과 안내 4차,결과 분석 발송 완료,상시,notification_doc,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,제도
승격,결과 분석/보고 및 결과 안내,사업부 승격검토 결과 확정/취합,V2-L6-0569,피어리뷰,결과 분석/보고 및 결과 안내 4차,결과 분석 발송 완료,상시,notification_doc,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,제도
승격,결과 분석/보고 및 결과 안내,승격 결과 메일링(직원/부서장),V2-L6-0604,피어리뷰,결과 분석/보고 및 결과 안내 4차,결과 분석 발송 완료,상시,notification_doc,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,제도
피어리뷰,결과 분석/보고 및 결과 안내,실시율 점검,V2-L6-0648,피어리뷰,결과 분석/보고 및 결과 안내 5차,결과 분석 발송 완료,상시,notification_doc,L6를 성과 상태형으로 매핑,제도
피어리뷰,결과 분석/보고 및 결과 안내,리뷰결과 부서장 및 피어리뷰 대상 공지,V2-L6-0491,피어리뷰,결과 분석/보고 및 결과 안내 5차,결과 안내 심사의결서 확정,상시,approval_doc,L6를 성과 상태형으로 매핑,제도
업적평가,결과 분석/보고 및 결과 안내,결과 보고서 작성,V2-L6-0529,피어리뷰,결과 분석/보고 및 결과 안내 5차,결과 안내 심사의결서 확정,상시,approval_doc,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,제도
역량진단,결과 분석/보고 및 결과 안내,고과요건 충족자 중 미충족자 확인,V2-L6-0570,피어리뷰,결과 분석/보고 및 결과 안내 5차,결과 안내 심사의결서 확정,상시,approval_doc,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,제도
승격,결과 분석/보고 및 결과 안내,사업부 승격검토 결과 확정/취합,V2-L6-0605,피어리뷰,결과 분석/보고 및 결과 안내 5차,결과 안내 심사의결서 확정,상시,approval_doc,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,제도
승격,결과 분석/보고 및 결과 안내,승격 결과 메일링(직원/부서장),V2-L6-0649,피어리뷰,결과 분석/보고 및 결과 안내 5차,결과 안내 심사의결서 확정,상시,approval_doc,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,제도
피어리뷰,결과 분석/보고 및 결과 안내,실시율 점검,V2-L6-0492,피어리뷰,결과 분석/보고 및 결과 안내 6차,보고 확정,상시,approval_doc,L6를 성과 상태형으로 매핑,제도
피어리뷰,결과 분석/보고 및 결과 안내,리뷰결과 부서장 및 피어리뷰 대상 공지,V2-L6-0530,피어리뷰,결과 분석/보고 및 결과 안내 6차,보고 확정,상시,approval_doc,L6를 성과 상태형으로 매핑,제도
업적평가,결과 분석/보고 및 결과 안내,결과 보고서 작성,V2-L6-0571,피어리뷰,결과 분석/보고 및 결과 안내 6차,보고 확정,상시,approval_doc,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,제도
역량진단,결과 분석/보고 및 결과 안내,고과요건 충족자 중 미충족자 확인,V2-L6-0606,피어리뷰,결과 분석/보고 및 결과 안내 6차,보고 확정,상시,approval_doc,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,제도
승격,결과 분석/보고 및 결과 안내,사업부 승격검토 결과 확정/취합,V2-L6-0650,피어리뷰,결과 분석/보고 및 결과 안내 6차,보고 확정,상시,approval_doc,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,제도
승격,결과 분석/보고 및 결과 안내,승격 결과 메일링(직원/부서장),V2-L6-0493,피어리뷰,결과 분석/보고 및 결과 안내 6차,보고 발송 완료,상시,notification_doc,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,제도
피어리뷰,결과 분석/보고 및 결과 안내,실시율 점검,V2-L6-0531,피어리뷰,결과 분석/보고 및 결과 안내 7차,보고 발송 완료,상시,notification_doc,L6를 성과 상태형으로 매핑,제도
피어리뷰,결과 분석/보고 및 결과 안내,리뷰결과 부서장 및 피어리뷰 대상 공지,V2-L6-0572,피어리뷰,결과 분석/보고 및 결과 안내 7차,보고 발송 완료,상시,notification_doc,L6를 성과 상태형으로 매핑,제도
업적평가,결과 분석/보고 및 결과 안내,결과 보고서 작성,V2-L6-0607,피어리뷰,결과 분석/보고 및 결과 안내 7차,보고 발송 완료,상시,notification_doc,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,제도
역량진단,결과 분석/보고 및 결과 안내,고과요건 충족자 중 미충족자 확인,V2-L6-0651,피어리뷰,결과 분석/보고 및 결과 안내 7차,보고 발송 완료,상시,notification_doc,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,제도
승격,결과 분석/보고 및 결과 안내,사업부 승격검토 결과 확정/취합,V2-L6-0494,피어리뷰,결과 분석/보고 및 결과 안내 7차,결과 안내 결과통보서 발송 완료,상시,notification_doc,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,제도
승격,결과 분석/보고 및 결과 안내,승격 결과 메일링(직원/부서장),V2-L6-0532,피어리뷰,결과 분석/보고 및 결과 안내 7차,결과 안내 결과통보서 발송 완료,상시,notification_doc,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,제도
그라운드룰&업무목표&피드백,가이드 수립/배포 및 시스템 준비,연간 성과관리 가이드 수립,V2-L6-0497,시상,가이드 수립/배포 및 시스템 준비 4차,중간 가이드 수립/배포 및 시스템 준비 결과표 등록,상시,analysis_report,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,제도
피어리뷰,가이드 수립/배포 및 시스템 준비,피어리뷰 시스템 셋팅,V2-L6-0538,시상,가이드 수립/배포 및 시스템 준비 4차,중간 가이드 수립/배포 및 시스템 준비 결과표 등록,상시,analysis_report,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,제도
업적평가,가이드 수립/배포 및 시스템 준비,평가자 교육,V2-L6-0576,시상,가이드 수립/배포 및 시스템 준비 4차,중간 가이드 수립/배포 및 시스템 준비 결과표 등록,상시,analysis_report,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,제도
승격,가이드 수립/배포 및 시스템 준비,승격 시스템 운영/관리,V2-L6-0614,시상,가이드 수립/배포 및 시스템 준비 4차,중간 가이드 수립/배포 및 시스템 준비 결과표 등록,상시,analysis_report,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,제도
연봉책정/계약,가이드 수립/배포 및 시스템 준비,비연봉제 연간급여 시스템,V2-L6-0655,시상,가이드 수립/배포 및 시스템 준비 4차,중간 가이드 수립/배포 및 시스템 준비 결과표 등록,상시,analysis_report,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,제도
시상,가이드 수립/배포 및 시스템 준비,심사 운영 일정,V2-L6-0682,시상,가이드 수립/배포 및 시스템 준비 4차,중간 가이드 수립/배포 및 시스템 준비 결과표 등록,상시,analysis_report,L6를 성과 상태형으로 매핑,제도
그라운드룰&업무목표&피드백,가이드 수립/배포 및 시스템 준비,연간 성과관리 가이드 수립,V2-L6-0500,시상,가이드 수립/배포 및 시스템 준비 8차,시스템 준비 심사의결서 확정,상시,approval_doc,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,제도
피어리뷰,가이드 수립/배포 및 시스템 준비,피어리뷰 시스템 셋팅,V2-L6-0541,시상,가이드 수립/배포 및 시스템 준비 8차,시스템 준비 심사의결서 확정,상시,approval_doc,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,제도
업적평가,가이드 수립/배포 및 시스템 준비,평가자 교육,V2-L6-0579,시상,가이드 수립/배포 및 시스템 준비 8차,시스템 준비 심사의결서 확정,상시,approval_doc,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,제도
승격,가이드 수립/배포 및 시스템 준비,승격 시스템 운영/관리,V2-L6-0617,시상,가이드 수립/배포 및 시스템 준비 8차,시스템 준비 심사의결서 확정,상시,approval_doc,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,제도
연봉책정/계약,가이드 수립/배포 및 시스템 준비,비연봉제 연간급여 시스템,V2-L6-0658,시상,가이드 수립/배포 및 시스템 준비 8차,시스템 준비 심사의결서 확정,상시,approval_doc,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,제도
시상,가이드 수립/배포 및 시스템 준비,심사 운영 일정,V2-L6-0685,시상,가이드 수립/배포 및 시스템 준비 8차,시스템 준비 심사의결서 확정,상시,approval_doc,L6를 성과 상태형으로 매핑,제도
그라운드룰&업무목표&피드백,가이드 수립/배포 및 시스템 준비,연간 성과관리 가이드 수립,V2-L6-0503,시상,가이드 수립/배포 및 시스템 준비 12차,시스템 준비 결과통보서 발송 완료,상시,notification_doc,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,제도
피어리뷰,가이드 수립/배포 및 시스템 준비,피어리뷰 시스템 셋팅,V2-L6-0544,시상,가이드 수립/배포 및 시스템 준비 12차,시스템 준비 결과통보서 발송 완료,상시,notification_doc,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,제도
업적평가,가이드 수립/배포 및 시스템 준비,평가자 교육,V2-L6-0582,시상,가이드 수립/배포 및 시스템 준비 12차,시스템 준비 결과통보서 발송 완료,상시,notification_doc,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,제도
승격,가이드 수립/배포 및 시스템 준비,승격 시스템 운영/관리,V2-L6-0620,시상,가이드 수립/배포 및 시스템 준비 12차,시스템 준비 결과통보서 발송 완료,상시,notification_doc,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,제도
연봉책정/계약,가이드 수립/배포 및 시스템 준비,비연봉제 연간급여 시스템,V2-L6-0661,시상,가이드 수립/배포 및 시스템 준비 12차,시스템 준비 결과통보서 발송 완료,상시,notification_doc,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,제도
시상,가이드 수립/배포 및 시스템 준비,심사 운영 일정,V2-L6-0688,시상,가이드 수립/배포 및 시스템 준비 12차,시스템 준비 결과통보서 발송 완료,상시,notification_doc,L6를 성과 상태형으로 매핑,제도
업적평가,대상자 확정/변경 (예외자/사유 확인),예외자 및 기타 사유 점검,V2-L6-0504,업적평가,대상자 확정/변경 (예외자/사유 확인) 1차,대상자 확정/변경 (예외자/사유 확인) 기준서 확정,상시,approval_doc,L6를 성과 상태형으로 매핑,제도
업적평가,대상자 확정/변경 (예외자/사유 확인),대상자 점검/확정,V2-L6-0545,업적평가,대상자 확정/변경 (예외자/사유 확인) 1차,대상자 확정/변경 (예외자/사유 확인) 기준서 확정,상시,approval_doc,L6를 성과 상태형으로 매핑,제도
역량진단,대상자 확정/변경 (예외자/사유 확인),예외자 및 기타 사유 점검,V2-L6-0621,업적평가,대상자 확정/변경 (예외자/사유 확인) 1차,대상자 확정/변경 (예외자/사유 확인) 기준서 확정,상시,approval_doc,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,제도
역량진단,대상자 확정/변경 (예외자/사유 확인),대상자 점검/확정,V2-L6-0505,업적평가,대상자 확정/변경 (예외자/사유 확인) 1차,중간 대상자 확정/변경 (예외자/사유 확인) 결과표 등록,상시,analysis_report,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,제도
연봉책정/계약,대상자 확정/변경 (예외자/사유 확인),예외자 및 기타 사유 점검,V2-L6-0546,업적평가,대상자 확정/변경 (예외자/사유 확인) 1차,중간 대상자 확정/변경 (예외자/사유 확인) 결과표 등록,상시,analysis_report,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,제도
연봉책정/계약,대상자 확정/변경 (예외자/사유 확인),대상자 점검/확정,V2-L6-0622,업적평가,대상자 확정/변경 (예외자/사유 확인) 1차,중간 대상자 확정/변경 (예외자/사유 확인) 결과표 등록,상시,analysis_report,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,제도
업적평가,대상자 확정/변경 (예외자/사유 확인),예외자 및 기타 사유 점검,V2-L6-0506,업적평가,대상자 확정/변경 (예외자/사유 확인) 2차,중간 대상자 확정/변경 (예외자/사유 확인) 결과표 등록,상시,analysis_report,L6를 성과 상태형으로 매핑,제도
업적평가,대상자 확정/변경 (예외자/사유 확인),대상자 점검/확정,V2-L6-0547,업적평가,대상자 확정/변경 (예외자/사유 확인) 2차,중간 대상자 확정/변경 (예외자/사유 확인) 결과표 등록,상시,analysis_report,L6를 성과 상태형으로 매핑,제도
역량진단,대상자 확정/변경 (예외자/사유 확인),예외자 및 기타 사유 점검,V2-L6-0623,업적평가,대상자 확정/변경 (예외자/사유 확인) 2차,중간 대상자 확정/변경 (예외자/사유 확인) 결과표 등록,상시,analysis_report,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,제도
역량진단,대상자 확정/변경 (예외자/사유 확인),대상자 점검/확정,V2-L6-0507,업적평가,대상자 확정/변경 (예외자/사유 확인) 2차,변경 (예외자 확정,상시,approval_doc,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,제도
연봉책정/계약,대상자 확정/변경 (예외자/사유 확인),예외자 및 기타 사유 점검,V2-L6-0548,업적평가,대상자 확정/변경 (예외자/사유 확인) 2차,변경 (예외자 확정,상시,approval_doc,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,제도
연봉책정/계약,대상자 확정/변경 (예외자/사유 확인),대상자 점검/확정,V2-L6-0624,업적평가,대상자 확정/변경 (예외자/사유 확인) 2차,변경 (예외자 확정,상시,approval_doc,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,제도
업적평가,대상자 확정/변경 (예외자/사유 확인),예외자 및 기타 사유 점검,V2-L6-0508,업적평가,대상자 확정/변경 (예외자/사유 확인) 3차,변경 (예외자 발송 완료,상시,notification_doc,L6를 성과 상태형으로 매핑,제도
업적평가,대상자 확정/변경 (예외자/사유 확인),대상자 점검/확정,V2-L6-0549,업적평가,대상자 확정/변경 (예외자/사유 확인) 3차,변경 (예외자 발송 완료,상시,notification_doc,L6를 성과 상태형으로 매핑,제도
역량진단,대상자 확정/변경 (예외자/사유 확인),예외자 및 기타 사유 점검,V2-L6-0625,업적평가,대상자 확정/변경 (예외자/사유 확인) 3차,변경 (예외자 발송 완료,상시,notification_doc,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,제도
역량진단,대상자 확정/변경 (예외자/사유 확인),대상자 점검/확정,V2-L6-0509,업적평가,대상자 확정/변경 (예외자/사유 확인) 3차,사유 확인) 심사의결서 확정,상시,approval_doc,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,제도
연봉책정/계약,대상자 확정/변경 (예외자/사유 확인),예외자 및 기타 사유 점검,V2-L6-0550,업적평가,대상자 확정/변경 (예외자/사유 확인) 3차,사유 확인) 심사의결서 확정,상시,approval_doc,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,제도
연봉책정/계약,대상자 확정/변경 (예외자/사유 확인),대상자 점검/확정,V2-L6-0626,업적평가,대상자 확정/변경 (예외자/사유 확인) 3차,사유 확인) 심사의결서 확정,상시,approval_doc,L4를 비즈니스 맥락 중심으로 정리/복원; L6를 성과 상태형으로 매핑,제도
업적평가,대상자 확정/변경 (예외자/사유 확인),예외자 및 기타 사유 점검,V2-L6-0510,업적평가,대상자 확정/변경 (예외자/사유 확인) 4차,사유 확인) 결과통보서 발송 완료,상시,notification_doc,L6를 성과 상태형으로 매핑,제도
