Activity_ID,L3(도메인),Restored_L4,Restored_L5,Restored_L6,Cadence,Output Type,seq,pre_dependency,Digital Trace
V2-L6-0508,제도,업적평가,대상자 확정/변경 (예외자/사유 확인) 3차,변경 (예외자 발송 완료,상시,notification_doc,5,V2-L6-0507,메일 발송 이력 로그 | 수신 확인 로그 | 통보 문서 발행 이력
V2-L6-0509,제도,업적평가,대상자 확정/변경 (예외자/사유 확인) 3차,사유 확인) 심사의결서 확정,상시,approval_doc,6,V2-L6-0508,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그
V2-L6-0510,제도,업적평가,대상자 확정/변경 (예외자/사유 확인) 4차,사유 확인) 결과통보서 발송 완료,상시,notification_doc,7,V2-L6-0509,메일 발송 이력 로그 | 수신 확인 로그 | 통보 문서 발행 이력
V2-L6-0511,제도,그라운드룰&업무목표&피드백,승인자/부서장 매핑 확정/변경 1차,승인자/부서장 매핑 확정/변경 기준서 확정,상시,approval_doc,1,,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그
V2-L6-0512,제도,그라운드룰&업무목표&피드백,승인자/부서장 매핑 확정/변경 2차,중간 승인자/부서장 매핑 확정/변경 결과표 등록,상시,analysis_report,2,V2-L6-0511,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0513,제도,그라운드룰&업무목표&피드백,승인자/부서장 매핑 확정/변경 3차,중간 승인자/부서장 매핑 확정/변경 결과표 등록,상시,analysis_report,3,V2-L6-0512,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0514,제도,그라운드룰&업무목표&피드백,승인자/부서장 매핑 확정/변경 4차,승인자 확정,상시,approval_doc,4,V2-L6-0513,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그
V2-L6-0515,제도,그라운드룰&업무목표&피드백,승인자/부서장 매핑 확정/변경 5차,승인자 발송,상시,notification_doc,5,V2-L6-0514,메일 발송 이력 로그 | 수신 확인 로그 | 통보 문서 발행 이력
V2-L6-0516,제도,그라운드룰&업무목표&피드백,승인자/부서장 매핑 확정/변경 6차,변경 심사의결서 확정,상시,approval_doc,6,V2-L6-0515,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그
V2-L6-0517,제도,그라운드룰&업무목표&피드백,승인자/부서장 매핑 확정/변경 7차,변경 결과통보서 발송 완료,상시,notification_doc,7,V2-L6-0516,메일 발송 이력 로그 | 수신 확인 로그 | 통보 문서 발행 이력
V2-L6-0518,제도,업적평가,업적평가 운영 / 임직원 소통,업적평가 / 임직원 소통 기준서 확정,상시,approval_doc,1,,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그
V2-L6-0519,제도,업적평가,업적평가 운영 / 임직원 소통,중간 업적평가 / 임직원 소통 결과표 등록,상시,analysis_report,2,V2-L6-0518,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0520,제도,업적평가,업적평가 운영 / 임직원 소통,중간 업적평가 / 임직원 소통 결과표 등록,상시,analysis_report,3,V2-L6-0519,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0521,제도,업적평가,업적평가 운영 / 임직원 소통,업적평가 발송 완료,상시,notification_doc,4,V2-L6-0520,메일 발송 이력 로그 | 수신 확인 로그 | 통보 문서 발행 이력
V2-L6-0522,제도,업적평가,업적평가 운영 / 임직원 소통,임직원 소통 심사의결서 확정,상시,approval_doc,5,V2-L6-0521,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그
V2-L6-0523,제도,업적평가,업적평가 운영 / 임직원 소통,임직원 소통 결과통보서 발송 완료,상시,notification_doc,6,V2-L6-0522,메일 발송 이력 로그 | 수신 확인 로그 | 통보 문서 발행 이력
V2-L6-0524,제도,피어리뷰,결과 분석/보고 및 결과 안내 1차,결과 분석/보고 및 결과 안내 기준서 확정,상시,approval_doc,1,,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그
V2-L6-0525,제도,피어리뷰,결과 분석/보고 및 결과 안내 2차,중간 결과 분석/보고 및 결과 안내 결과표 등록,상시,analysis_report,2,V2-L6-0524,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0526,제도,피어리뷰,결과 분석/보고 및 결과 안내 2차,중간 결과 분석/보고 및 결과 안내 결과표 등록,상시,analysis_report,3,V2-L6-0525,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0527,제도,피어리뷰,결과 분석/보고 및 결과 안내 3차,결과 분석 확정,상시,approval_doc,4,V2-L6-0526,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그
V2-L6-0528,제도,피어리뷰,결과 분석/보고 및 결과 안내 4차,결과 분석 발송 완료,상시,notification_doc,5,V2-L6-0527,메일 발송 이력 로그 | 수신 확인 로그 | 통보 문서 발행 이력
V2-L6-0529,제도,피어리뷰,결과 분석/보고 및 결과 안내 5차,결과 안내 심사의결서 확정,상시,approval_doc,6,V2-L6-0528,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그
V2-L6-0530,제도,피어리뷰,결과 분석/보고 및 결과 안내 6차,보고 확정,상시,approval_doc,7,V2-L6-0529,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그
V2-L6-0531,제도,피어리뷰,결과 분석/보고 및 결과 안내 7차,보고 발송 완료,상시,notification_doc,8,V2-L6-0530,메일 발송 이력 로그 | 수신 확인 로그 | 통보 문서 발행 이력
V2-L6-0532,제도,피어리뷰,결과 분석/보고 및 결과 안내 7차,결과 안내 결과통보서 발송 완료,상시,notification_doc,9,V2-L6-0531,메일 발송 이력 로그 | 수신 확인 로그 | 통보 문서 발행 이력
V2-L6-0533,제도,시상,후속 조치 1차,후속 조치 기준서 확정,상시,approval_doc,1,,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그
V2-L6-0534,제도,시상,후속 조치 1차,후속 조치 결과표 등록,상시,analysis_report,2,V2-L6-0533,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0535,제도,시상,후속 조치 2차,후속 조치 결과 통보 발송 완료,상시,notification_doc,3,V2-L6-0534,메일 발송 이력 로그 | 수신 확인 로그 | 통보 문서 발행 이력
V2-L6-0536,제도,시상,가이드 수립/배포 및 시스템 준비 1차,가이드 수립/배포 및 시스템 준비 기준서 확정,상시,approval_doc,1,,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그
V2-L6-0537,제도,시상,가이드 수립/배포 및 시스템 준비 2차,중간 가이드 수립/배포 및 시스템 준비 결과표 등록,상시,analysis_report,2,V2-L6-0536,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0538,제도,시상,가이드 수립/배포 및 시스템 준비 4차,중간 가이드 수립/배포 및 시스템 준비 결과표 등록,상시,analysis_report,3,V2-L6-0537,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0539,제도,시상,가이드 수립/배포 및 시스템 준비 5차,가이드 수립 확정,상시,approval_doc,4,V2-L6-0538,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그
V2-L6-0540,제도,시상,가이드 수립/배포 및 시스템 준비 6차,가이드 수립 발송 완료,상시,notification_doc,5,V2-L6-0539,메일 발송 이력 로그 | 수신 확인 로그 | 통보 문서 발행 이력
V2-L6-0541,제도,시상,가이드 수립/배포 및 시스템 준비 8차,시스템 준비 심사의결서 확정,상시,approval_doc,6,V2-L6-0540,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그
V2-L6-0542,제도,시상,가이드 수립/배포 및 시스템 준비 9차,배포 확정,상시,approval_doc,7,V2-L6-0541,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그
V2-L6-0543,제도,시상,가이드 수립/배포 및 시스템 준비 10차,배포 발송 완료,상시,notification_doc,8,V2-L6-0542,메일 발송 이력 로그 | 수신 확인 로그 | 통보 문서 발행 이력
V2-L6-0544,제도,시상,가이드 수립/배포 및 시스템 준비 12차,시스템 준비 결과통보서 발송 완료,상시,notification_doc,9,V2-L6-0543,메일 발송 이력 로그 | 수신 확인 로그 | 통보 문서 발행 이력
V2-L6-0545,제도,업적평가,대상자 확정/변경 (예외자/사유 확인) 1차,대상자 확정/변경 (예외자/사유 확인) 기준서 확정,상시,approval_doc,1,,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그
V2-L6-0546,제도,업적평가,대상자 확정/변경 (예외자/사유 확인) 1차,중간 대상자 확정/변경 (예외자/사유 확인) 결과표 등록,상시,analysis_report,2,V2-L6-0545,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0547,제도,업적평가,대상자 확정/변경 (예외자/사유 확인) 2차,중간 대상자 확정/변경 (예외자/사유 확인) 결과표 등록,상시,analysis_report,3,V2-L6-0546,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0548,제도,업적평가,대상자 확정/변경 (예외자/사유 확인) 2차,변경 (예외자 확정,상시,approval_doc,4,V2-L6-0547,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그
V2-L6-0549,제도,업적평가,대상자 확정/변경 (예외자/사유 확인) 3차,변경 (예외자 발송 완료,상시,notification_doc,5,V2-L6-0548,메일 발송 이력 로그 | 수신 확인 로그 | 통보 문서 발행 이력
V2-L6-0550,제도,업적평가,대상자 확정/변경 (예외자/사유 확인) 3차,사유 확인) 심사의결서 확정,상시,approval_doc,6,V2-L6-0549,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그
V2-L6-0551,제도,업적평가,대상자 확정/변경 (예외자/사유 확인) 4차,사유 확인) 결과통보서 발송 완료,상시,notification_doc,7,V2-L6-0550,메일 발송 이력 로그 | 수신 확인 로그 | 통보 문서 발행 이력
V2-L6-0552,제도,그라운드룰&업무목표&피드백,승인자/부서장 매핑 확정/변경 1차,승인자/부서장 매핑 확정/변경 기준서 확정,상시,approval_doc,1,,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그
V2-L6-0553,제도,그라운드룰&업무목표&피드백,승인자/부서장 매핑 확정/변경 2차,중간 승인자/부서장 매핑 확정/변경 결과표 등록,상시,analysis_report,2,V2-L6-0552,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0554,제도,그라운드룰&업무목표&피드백,승인자/부서장 매핑 확정/변경 3차,중간 승인자/부서장 매핑 확정/변경 결과표 등록,상시,analysis_report,3,V2-L6-0553,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0555,제도,그라운드룰&업무목표&피드백,승인자/부서장 매핑 확정/변경 4차,승인자 확정,상시,approval_doc,4,V2-L6-0554,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그
V2-L6-0556,제도,그라운드룰&업무목표&피드백,승인자/부서장 매핑 확정/변경 5차,승인자 발송,상시,notification_doc,5,V2-L6-0555,메일 발송 이력 로그 | 수신 확인 로그 | 통보 문서 발행 이력
V2-L6-0557,제도,그라운드룰&업무목표&피드백,승인자/부서장 매핑 확정/변경 6차,변경 심사의결서 확정,상시,approval_doc,6,V2-L6-0556,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그
V2-L6-0558,제도,그라운드룰&업무목표&피드백,승인자/부서장 매핑 확정/변경 7차,변경 결과통보서 발송 완료,상시,notification_doc,7,V2-L6-0557,메일 발송 이력 로그 | 수신 확인 로그 | 통보 문서 발행 이력
V2-L6-0559,제도,역량진단,역량진단 운영 및 임직원 소통,역량진단 및 임직원 소통 기준서 확정,상시,approval_doc,1,,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그
V2-L6-0560,제도,역량진단,역량진단 운영 및 임직원 소통,중간 역량진단 및 임직원 소통 결과표 등록,상시,analysis_report,2,V2-L6-0559,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0561,제도,역량진단,역량진단 운영 및 임직원 소통,중간 역량진단 및 임직원 소통 결과표 등록,상시,analysis_report,3,V2-L6-0560,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0562,제도,역량진단,역량진단 운영 및 임직원 소통,임직원 소통 심사의결서 확정,상시,approval_doc,4,V2-L6-0561,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그
V2-L6-0563,제도,역량진단,역량진단 운영 및 임직원 소통,역량진단 발송 완료,상시,notification_doc,5,V2-L6-0562,메일 발송 이력 로그 | 수신 확인 로그 | 통보 문서 발행 이력
V2-L6-0564,제도,역량진단,역량진단 운영 및 임직원 소통,임직원 소통 결과통보서 발송 완료,상시,notification_doc,6,V2-L6-0563,메일 발송 이력 로그 | 수신 확인 로그 | 통보 문서 발행 이력
V2-L6-0565,제도,피어리뷰,결과 분석/보고 및 결과 안내 1차,결과 분석/보고 및 결과 안내 기준서 확정,상시,approval_doc,1,,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그
V2-L6-0566,제도,피어리뷰,결과 분석/보고 및 결과 안내 2차,중간 결과 분석/보고 및 결과 안내 결과표 등록,상시,analysis_report,2,V2-L6-0565,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0567,제도,피어리뷰,결과 분석/보고 및 결과 안내 3차,중간 결과 분석/보고 및 결과 안내 결과표 등록,상시,analysis_report,3,V2-L6-0566,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0568,제도,피어리뷰,결과 분석/보고 및 결과 안내 3차,결과 분석 확정,상시,approval_doc,4,V2-L6-0567,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그
V2-L6-0569,제도,피어리뷰,결과 분석/보고 및 결과 안내 4차,결과 분석 발송 완료,상시,notification_doc,5,V2-L6-0568,메일 발송 이력 로그 | 수신 확인 로그 | 통보 문서 발행 이력
V2-L6-0570,제도,피어리뷰,결과 분석/보고 및 결과 안내 5차,결과 안내 심사의결서 확정,상시,approval_doc,6,V2-L6-0569,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그
V2-L6-0571,제도,피어리뷰,결과 분석/보고 및 결과 안내 6차,보고 확정,상시,approval_doc,7,V2-L6-0570,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그
V2-L6-0572,제도,피어리뷰,결과 분석/보고 및 결과 안내 7차,보고 발송 완료,상시,notification_doc,8,V2-L6-0571,메일 발송 이력 로그 | 수신 확인 로그 | 통보 문서 발행 이력
V2-L6-0573,제도,피어리뷰,결과 분석/보고 및 결과 안내 8차,결과 안내 결과통보서 발송 완료,상시,notification_doc,9,V2-L6-0572,메일 발송 이력 로그 | 수신 확인 로그 | 통보 문서 발행 이력
V2-L6-0574,제도,시상,가이드 수립/배포 및 시스템 준비 1차,가이드 수립/배포 및 시스템 준비 기준서 확정,상시,approval_doc,1,,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그
V2-L6-0575,제도,시상,가이드 수립/배포 및 시스템 준비 3차,중간 가이드 수립/배포 및 시스템 준비 결과표 등록,상시,analysis_report,2,V2-L6-0574,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0576,제도,시상,가이드 수립/배포 및 시스템 준비 4차,중간 가이드 수립/배포 및 시스템 준비 결과표 등록,상시,analysis_report,3,V2-L6-0575,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0577,제도,시상,가이드 수립/배포 및 시스템 준비 5차,가이드 수립 확정,상시,approval_doc,4,V2-L6-0576,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그
V2-L6-0578,제도,시상,가이드 수립/배포 및 시스템 준비 7차,가이드 수립 발송 완료,상시,notification_doc,5,V2-L6-0577,메일 발송 이력 로그 | 수신 확인 로그 | 통보 문서 발행 이력
V2-L6-0579,제도,시상,가이드 수립/배포 및 시스템 준비 8차,시스템 준비 심사의결서 확정,상시,approval_doc,6,V2-L6-0578,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그
V2-L6-0580,제도,시상,가이드 수립/배포 및 시스템 준비 9차,배포 확정,상시,approval_doc,7,V2-L6-0579,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그
V2-L6-0581,제도,시상,가이드 수립/배포 및 시스템 준비 11차,배포 발송 완료,상시,notification_doc,8,V2-L6-0580,메일 발송 이력 로그 | 수신 확인 로그 | 통보 문서 발행 이력
V2-L6-0582,제도,시상,가이드 수립/배포 및 시스템 준비 12차,시스템 준비 결과통보서 발송 완료,상시,notification_doc,9,V2-L6-0581,메일 발송 이력 로그 | 수신 확인 로그 | 통보 문서 발행 이력
V2-L6-0583,제도,그라운드룰&업무목표&피드백,대상자 확정/변경,대상자 확정/변경 기준서 확정,상시,approval_doc,1,,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그
V2-L6-0584,제도,그라운드룰&업무목표&피드백,대상자 확정/변경,중간 대상자 확정/변경 결과표 등록,상시,analysis_report,2,V2-L6-0583,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0585,제도,그라운드룰&업무목표&피드백,대상자 확정/변경,중간 대상자 확정/변경 결과표 등록,상시,analysis_report,3,V2-L6-0584,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0586,제도,그라운드룰&업무목표&피드백,대상자 확정/변경,변경 결과통보서 발송 완료,상시,notification_doc,4,V2-L6-0585,메일 발송 이력 로그 | 수신 확인 로그 | 통보 문서 발행 이력
V2-L6-0587,제도,그라운드룰&업무목표&피드백,승인자/부서장 매핑 확정/변경 1차,승인자/부서장 매핑 확정/변경 기준서 확정,상시,approval_doc,1,,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그
V2-L6-0588,제도,그라운드룰&업무목표&피드백,승인자/부서장 매핑 확정/변경 2차,중간 승인자/부서장 매핑 확정/변경 결과표 등록,상시,analysis_report,2,V2-L6-0587,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0589,제도,그라운드룰&업무목표&피드백,승인자/부서장 매핑 확정/변경 3차,중간 승인자/부서장 매핑 확정/변경 결과표 등록,상시,analysis_report,3,V2-L6-0588,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0590,제도,그라운드룰&업무목표&피드백,승인자/부서장 매핑 확정/변경 4차,승인자 확정,상시,approval_doc,4,V2-L6-0589,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그
V2-L6-0591,제도,그라운드룰&업무목표&피드백,승인자/부서장 매핑 확정/변경 5차,승인자 발송,상시,notification_doc,5,V2-L6-0590,메일 발송 이력 로그 | 수신 확인 로그 | 통보 문서 발행 이력
V2-L6-0592,제도,그라운드룰&업무목표&피드백,승인자/부서장 매핑 확정/변경 6차,변경 심사의결서 확정,상시,approval_doc,6,V2-L6-0591,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그
V2-L6-0593,제도,그라운드룰&업무목표&피드백,승인자/부서장 매핑 확정/변경 7차,변경 결과통보서 발송 완료,상시,notification_doc,7,V2-L6-0592,메일 발송 이력 로그 | 수신 확인 로그 | 통보 문서 발행 이력
V2-L6-0594,제도,승격,승격 운영 및 임직원 소통,승격 및 임직원 소통 기준서 확정,상시,approval_doc,1,,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그
V2-L6-0595,제도,승격,승격 운영 및 임직원 소통,중간 승격 및 임직원 소통 결과표 등록,상시,analysis_report,2,V2-L6-0594,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0596,제도,승격,승격 운영 및 임직원 소통,중간 승격 및 임직원 소통 결과표 등록,상시,analysis_report,3,V2-L6-0595,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0597,제도,승격,승격 운영 및 임직원 소통,임직원 소통 심사의결서 확정,상시,approval_doc,4,V2-L6-0596,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그
V2-L6-0598,제도,승격,승격 운영 및 임직원 소통,승격 발송 완료,상시,notification_doc,5,V2-L6-0597,메일 발송 이력 로그 | 수신 확인 로그 | 통보 문서 발행 이력
V2-L6-0599,제도,승격,승격 운영 및 임직원 소통,임직원 소통 결과통보서 발송 완료,상시,notification_doc,6,V2-L6-0598,메일 발송 이력 로그 | 수신 확인 로그 | 통보 문서 발행 이력
V2-L6-0600,제도,피어리뷰,결과 분석/보고 및 결과 안내 1차,결과 분석/보고 및 결과 안내 기준서 확정,상시,approval_doc,1,,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그
V2-L6-0601,제도,피어리뷰,결과 분석/보고 및 결과 안내 2차,중간 결과 분석/보고 및 결과 안내 결과표 등록,상시,analysis_report,2,V2-L6-0600,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0602,제도,피어리뷰,결과 분석/보고 및 결과 안내 3차,중간 결과 분석/보고 및 결과 안내 결과표 등록,상시,analysis_report,3,V2-L6-0601,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0603,제도,피어리뷰,결과 분석/보고 및 결과 안내 4차,결과 분석 확정,상시,approval_doc,4,V2-L6-0602,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그
V2-L6-0604,제도,피어리뷰,결과 분석/보고 및 결과 안내 4차,결과 분석 발송 완료,상시,notification_doc,5,V2-L6-0603,메일 발송 이력 로그 | 수신 확인 로그 | 통보 문서 발행 이력
V2-L6-0605,제도,피어리뷰,결과 분석/보고 및 결과 안내 5차,결과 안내 심사의결서 확정,상시,approval_doc,6,V2-L6-0604,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그
V2-L6-0606,제도,피어리뷰,결과 분석/보고 및 결과 안내 6차,보고 확정,상시,approval_doc,7,V2-L6-0605,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그
V2-L6-0607,제도,피어리뷰,결과 분석/보고 및 결과 안내 7차,보고 발송 완료,상시,notification_doc,8,V2-L6-0606,메일 발송 이력 로그 | 수신 확인 로그 | 통보 문서 발행 이력
V2-L6-0608,제도,피어리뷰,결과 분석/보고 및 결과 안내 8차,결과 안내 결과통보서 발송 완료,상시,notification_doc,9,V2-L6-0607,메일 발송 이력 로그 | 수신 확인 로그 | 통보 문서 발행 이력
V2-L6-0609,제도,시상,후속 조치 1차,후속 조치 기준서 확정,상시,approval_doc,1,,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그
V2-L6-0610,제도,시상,후속 조치 1차,후속 조치 결과표 등록,상시,analysis_report,2,V2-L6-0609,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0611,제도,시상,후속 조치 2차,후속 조치 결과 통보 발송 완료,상시,notification_doc,3,V2-L6-0610,메일 발송 이력 로그 | 수신 확인 로그 | 통보 문서 발행 이력
V2-L6-0612,제도,시상,가이드 수립/배포 및 시스템 준비 1차,가이드 수립/배포 및 시스템 준비 기준서 확정,상시,approval_doc,1,,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그
V2-L6-0613,제도,시상,가이드 수립/배포 및 시스템 준비 3차,중간 가이드 수립/배포 및 시스템 준비 결과표 등록,상시,analysis_report,2,V2-L6-0612,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0614,제도,시상,가이드 수립/배포 및 시스템 준비 4차,중간 가이드 수립/배포 및 시스템 준비 결과표 등록,상시,analysis_report,3,V2-L6-0613,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0615,제도,시상,가이드 수립/배포 및 시스템 준비 5차,가이드 수립 확정,상시,approval_doc,4,V2-L6-0614,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그
V2-L6-0616,제도,시상,가이드 수립/배포 및 시스템 준비 7차,가이드 수립 발송 완료,상시,notification_doc,5,V2-L6-0615,메일 발송 이력 로그 | 수신 확인 로그 | 통보 문서 발행 이력
V2-L6-0617,제도,시상,가이드 수립/배포 및 시스템 준비 8차,시스템 준비 심사의결서 확정,상시,approval_doc,6,V2-L6-0616,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그
V2-L6-0618,제도,시상,가이드 수립/배포 및 시스템 준비 9차,배포 확정,상시,approval_doc,7,V2-L6-0617,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그
V2-L6-0619,제도,시상,가이드 수립/배포 및 시스템 준비 11차,배포 발송 완료,상시,notification_doc,8,V2-L6-0618,메일 발송 이력 로그 | 수신 확인 로그 | 통보 문서 발행 이력
V2-L6-0620,제도,시상,가이드 수립/배포 및 시스템 준비 12차,시스템 준비 결과통보서 발송 완료,상시,notification_doc,9,V2-L6-0619,메일 발송 이력 로그 | 수신 확인 로그 | 통보 문서 발행 이력
V2-L6-0621,제도,업적평가,대상자 확정/변경 (예외자/사유 확인) 1차,대상자 확정/변경 (예외자/사유 확인) 기준서 확정,상시,approval_doc,1,,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그
V2-L6-0622,제도,업적평가,대상자 확정/변경 (예외자/사유 확인) 1차,중간 대상자 확정/변경 (예외자/사유 확인) 결과표 등록,상시,analysis_report,2,V2-L6-0621,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0623,제도,업적평가,대상자 확정/변경 (예외자/사유 확인) 2차,중간 대상자 확정/변경 (예외자/사유 확인) 결과표 등록,상시,analysis_report,3,V2-L6-0622,결과 데이터 집계 로그 | 분석 리포트 생성 로그 | 결과 보고 이력
V2-L6-0624,제도,업적평가,대상자 확정/변경 (예외자/사유 확인) 2차,변경 (예외자 확정,상시,approval_doc,4,V2-L6-0623,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그
V2-L6-0625,제도,업적평가,대상자 확정/변경 (예외자/사유 확인) 3차,변경 (예외자 발송 완료,상시,notification_doc,5,V2-L6-0624,메일 발송 이력 로그 | 수신 확인 로그 | 통보 문서 발행 이력
V2-L6-0626,제도,업적평가,대상자 확정/변경 (예외자/사유 확인) 3차,사유 확인) 심사의결서 확정,상시,approval_doc,6,V2-L6-0625,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그
V2-L6-0627,제도,업적평가,대상자 확정/변경 (예외자/사유 확인) 4차,사유 확인) 결과통보서 발송 완료,상시,notification_doc,7,V2-L6-0626,메일 발송 이력 로그 | 수신 확인 로그 | 통보 문서 발행 이력
V2-L6-0628,제도,그라운드룰&업무목표&피드백,승인자/부서장 매핑 확정/변경 1차,승인자/부서장 매핑 확정/변경 기준서 확정,상시,approval_doc,1,,결재선 완료 데이터 | 승인자 서명 이력 | 승인 문서 원본 저장 로그
