[AS-IS] L3,[AS-IS] L4,[AS-IS] L5,[AS-IS] L6,Activity_ID,[TO-BE] L3,[TO-BE] L4,[TO-BE] L5,[TO-BE] L6,Cadence,Output Type,Change_Logic
제도,그라운드룰&업무목표&수시피드백,승인자/부서장 매핑 확정/변경,팀장급 수신대상자 정비,V2-L6-0534,제도,그라운드룰&업무목표&피드백,승인자/부서장 매핑 확정/변경,승인자/부서장 매핑 확정/변경 초안 문서 작성 완료 이력안,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,그라운드룰&업무목표&수시피드백,승인자/부서장 매핑 확정/변경,팀장급 수신대상자 정비,V2-L6-0535,제도,그라운드룰&업무목표&피드백,승인자/부서장 매핑 확정/변경,승인자/부서장 매핑 확정/변경 검토 의견 수합 완료 이력안,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,그라운드룰&업무목표&수시피드백,승인자/부서장 매핑 확정/변경,팀장급 수신대상자 정비,V2-L6-0536,제도,그라운드룰&업무목표&피드백,승인자/부서장 매핑 확정/변경,승인자/부서장 매핑 확정/변경 수정본 반영 이력안,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,그라운드룰&업무목표&수시피드백,승인자/부서장 매핑 확정/변경,팀장급 수신대상자 정비,V2-L6-0537,제도,그라운드룰&업무목표&피드백,승인자/부서장 매핑 확정/변경,승인자/부서장 매핑 확정/변경 승인 결재 완료 이력안,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,그라운드룰&업무목표&수시피드백,승인자/부서장 매핑 확정/변경,팀장급 수신대상자 정비,V2-L6-0538,제도,그라운드룰&업무목표&피드백,승인자/부서장 매핑 확정/변경,승인자/부서장 매핑 확정/변경 공지문 발송 이력안,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,그라운드룰&업무목표&수시피드백,승인자/부서장 매핑 확정/변경,팀장급 수신대상자 정비,V2-L6-0539,제도,그라운드룰&업무목표&피드백,승인자/부서장 매핑 확정/변경,승인자/부서장 매핑 확정/변경 시스템 반영 이력안,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,그라운드룰&업무목표&수시피드백,승인자/부서장 매핑 확정/변경,팀장급 수신대상자 정비,V2-L6-0540,제도,그라운드룰&업무목표&피드백,승인자/부서장 매핑 확정/변경,승인자/부서장 매핑 확정/변경 초안 문서 작성 완료 보완안,상시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,그라운드룰&업무목표&수시피드백,승인자/부서장 매핑 확정/변경,팀장급 수신대상자 정비,V2-L6-0541,제도,그라운드룰&업무목표&피드백,승인자/부서장 매핑 확정/변경,승인자/부서장 매핑 확정/변경 검토 의견 수합 완료 보완안,상시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,그라운드룰&업무목표&수시피드백,승인자/부서장 매핑 확정/변경,팀장급 수신대상자 정비,V2-L6-0542,제도,그라운드룰&업무목표&피드백,승인자/부서장 매핑 확정/변경,승인자/부서장 매핑 확정/변경 수정본 반영 보완안,상시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,그라운드룰&업무목표&수시피드백,승인자/부서장 매핑 확정/변경,팀장급 수신대상자 정비,V2-L6-0543,제도,그라운드룰&업무목표&피드백,승인자/부서장 매핑 확정/변경,승인자/부서장 매핑 확정/변경 승인 결재 완료 보완안,상시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,그라운드룰&업무목표&수시피드백,승인자/부서장 매핑 확정/변경,팀장급 수신대상자 정비,V2-L6-0544,제도,그라운드룰&업무목표&피드백,승인자/부서장 매핑 확정/변경,승인자/부서장 매핑 확정/변경 공지문 발송 보완안,상시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,그라운드룰&업무목표&수시피드백,승인자/부서장 매핑 확정/변경,팀장급 수신대상자 정비,V2-L6-0545,제도,그라운드룰&업무목표&피드백,승인자/부서장 매핑 확정/변경,승인자/부서장 매핑 확정/변경 시스템 반영 보완안,상시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,그라운드룰&업무목표&수시피드백,운영 및 임직원 소통,그라운드룰 수립 부서장 안내,V2-L6-0546,제도,그라운드룰&업무목표&피드백,운영 및 임직원 소통,운영 및 임직원 소통 초안 문서 작성 완료,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,그라운드룰&업무목표&수시피드백,운영 및 임직원 소통,그라운드룰 수립 부서장 안내,V2-L6-0547,제도,그라운드룰&업무목표&피드백,운영 및 임직원 소통,운영 및 임직원 소통 검토 의견 수합 완료,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,그라운드룰&업무목표&수시피드백,운영 및 임직원 소통,그라운드룰 수립 부서장 안내,V2-L6-0548,제도,그라운드룰&업무목표&피드백,운영 및 임직원 소통,운영 및 임직원 소통 수정본 반영,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,그라운드룰&업무목표&수시피드백,운영 및 임직원 소통,그라운드룰 수립 부서장 안내,V2-L6-0549,제도,그라운드룰&업무목표&피드백,운영 및 임직원 소통,운영 및 임직원 소통 승인 결재 완료,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,그라운드룰&업무목표&수시피드백,운영 및 임직원 소통,그라운드룰 수립 부서장 안내,V2-L6-0550,제도,그라운드룰&업무목표&피드백,운영 및 임직원 소통,운영 및 임직원 소통 공지문 발송,상시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,그라운드룰&업무목표&수시피드백,운영 및 임직원 소통,그라운드룰 수립 부서장 안내,V2-L6-0551,제도,그라운드룰&업무목표&피드백,운영 및 임직원 소통,운영 및 임직원 소통 시스템 반영,상시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,승격,승격 운영 및 임직원 소통,수신 대상자 정비,V2-L6-0552,제도,승격,승격 운영 및 임직원 소통,승격 운영 및 임직원 소통 초안 문서 작성 완료,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,승격,승격 운영 및 임직원 소통,수신 대상자 정비,V2-L6-0553,제도,승격,승격 운영 및 임직원 소통,승격 운영 및 임직원 소통 검토 의견 수합 완료,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,승격,승격 운영 및 임직원 소통,수신 대상자 정비,V2-L6-0554,제도,승격,승격 운영 및 임직원 소통,승격 운영 및 임직원 소통 수정본 반영,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,승격,승격 운영 및 임직원 소통,수신 대상자 정비,V2-L6-0555,제도,승격,승격 운영 및 임직원 소통,승격 운영 및 임직원 소통 승인 결재 완료,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,승격,승격 운영 및 임직원 소통,수신 대상자 정비,V2-L6-0556,제도,승격,승격 운영 및 임직원 소통,승격 운영 및 임직원 소통 공지문 발송,상시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,승격,승격 운영 및 임직원 소통,수신 대상자 정비,V2-L6-0557,제도,승격,승격 운영 및 임직원 소통,승격 운영 및 임직원 소통 시스템 반영,상시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,그라운드룰&업무목표&수시피드백,가이드 수립/배포 및 시스템 준비,임직원 가이드 작성/배포,V2-L6-0558,제도,시상,가이드 수립/배포 및 시스템 준비 10차,가이드 수립/배포 및 시스템 준비 10차 초안 문서 작성 완료,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,역량진단,가이드 수립/배포 및 시스템 준비,"부서원, 부서장 가이드 검토/작성",V2-L6-0559,제도,시상,가이드 수립/배포 및 시스템 준비 10차,가이드 수립/배포 및 시스템 준비 10차 검토 의견 수합 완료,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,그라운드룰&업무목표&수시피드백,가이드 수립/배포 및 시스템 준비,연간 성과관리 가이드 수립,V2-L6-0560,제도,시상,가이드 수립/배포 및 시스템 준비 10차,가이드 수립/배포 및 시스템 준비 10차 수정본 반영,상시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,그라운드룰&업무목표&수시피드백,가이드 수립/배포 및 시스템 준비,연간 성과관리 가이드 수립,V2-L6-0561,제도,시상,가이드 수립/배포 및 시스템 준비 10차,가이드 수립/배포 및 시스템 준비 10차 승인 결재 완료,상시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,그라운드룰&업무목표&수시피드백,가이드 수립/배포 및 시스템 준비,연간 성과관리 가이드 수립,V2-L6-0562,제도,시상,가이드 수립/배포 및 시스템 준비 10차,가이드 수립/배포 및 시스템 준비 10차 공지문 발송,상시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,그라운드룰&업무목표&수시피드백,가이드 수립/배포 및 시스템 준비,연간 성과관리 가이드 수립,V2-L6-0563,제도,시상,가이드 수립/배포 및 시스템 준비 10차,가이드 수립/배포 및 시스템 준비 10차 시스템 반영,상시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,그라운드룰&업무목표&수시피드백,가이드 수립/배포 및 시스템 준비,임직원 가이드 작성/배포,V2-L6-0564,제도,시상,가이드 수립/배포 및 시스템 준비 1,가이드 수립/배포 및 시스템 준비 11차 초안 문서 작성 완료,상시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,역량진단,가이드 수립/배포 및 시스템 준비,"부서원, 부서장 가이드 검토/작성",V2-L6-0565,제도,시상,가이드 수립/배포 및 시스템 준비 1,가이드 수립/배포 및 시스템 준비 11차 검토 의견 수합 완료,상시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,그라운드룰&업무목표&수시피드백,가이드 수립/배포 및 시스템 준비,연간 성과관리 가이드 수립,V2-L6-0566,제도,시상,가이드 수립/배포 및 시스템 준비 1,가이드 수립/배포 및 시스템 준비 11차 수정본 반영,상시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,그라운드룰&업무목표&수시피드백,가이드 수립/배포 및 시스템 준비,연간 성과관리 가이드 수립,V2-L6-0567,제도,시상,가이드 수립/배포 및 시스템 준비 1,가이드 수립/배포 및 시스템 준비 11차 승인 결재 완료,상시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,그라운드룰&업무목표&수시피드백,가이드 수립/배포 및 시스템 준비,연간 성과관리 가이드 수립,V2-L6-0568,제도,시상,가이드 수립/배포 및 시스템 준비 1,가이드 수립/배포 및 시스템 준비 11차 공지문 발송,상시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,그라운드룰&업무목표&수시피드백,가이드 수립/배포 및 시스템 준비,연간 성과관리 가이드 수립,V2-L6-0569,제도,시상,가이드 수립/배포 및 시스템 준비 1,가이드 수립/배포 및 시스템 준비 11차 시스템 반영,상시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,그라운드룰&업무목표&수시피드백,가이드 수립/배포 및 시스템 준비,임직원 가이드 작성/배포,V2-L6-0570,제도,시상,가이드 수립/배포 및 시스템 준비 1,가이드 수립/배포 및 시스템 준비 12차 초안 문서 작성 완료,상시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,역량진단,가이드 수립/배포 및 시스템 준비,"부서원, 부서장 가이드 검토/작성",V2-L6-0571,제도,시상,가이드 수립/배포 및 시스템 준비 1,가이드 수립/배포 및 시스템 준비 12차 검토 의견 수합 완료,상시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,그라운드룰&업무목표&수시피드백,가이드 수립/배포 및 시스템 준비,연간 성과관리 가이드 수립,V2-L6-0572,제도,시상,가이드 수립/배포 및 시스템 준비 1,가이드 수립/배포 및 시스템 준비 12차 수정본 반영,상시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,그라운드룰&업무목표&수시피드백,가이드 수립/배포 및 시스템 준비,연간 성과관리 가이드 수립,V2-L6-0573,제도,시상,가이드 수립/배포 및 시스템 준비 1,가이드 수립/배포 및 시스템 준비 12차 승인 결재 완료,상시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,그라운드룰&업무목표&수시피드백,가이드 수립/배포 및 시스템 준비,연간 성과관리 가이드 수립,V2-L6-0574,제도,시상,가이드 수립/배포 및 시스템 준비 1,가이드 수립/배포 및 시스템 준비 12차 공지문 발송,상시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,그라운드룰&업무목표&수시피드백,가이드 수립/배포 및 시스템 준비,연간 성과관리 가이드 수립,V2-L6-0575,제도,시상,가이드 수립/배포 및 시스템 준비 1,가이드 수립/배포 및 시스템 준비 12차 시스템 반영,상시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,그라운드룰&업무목표&수시피드백,가이드 수립/배포 및 시스템 준비,연간 성과관리 가이드 수립,V2-L6-0576,제도,시상,가이드 수립/배포 및 시스템 준비,가이드 수립/배포 및 시스템 준비 초안 문서 작성 완료,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,그라운드룰&업무목표&수시피드백,가이드 수립/배포 및 시스템 준비,연간 성과관리 가이드 수립,V2-L6-0577,제도,시상,가이드 수립/배포 및 시스템 준비,가이드 수립/배포 및 시스템 준비 검토 의견 수합 완료,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,그라운드룰&업무목표&수시피드백,가이드 수립/배포 및 시스템 준비,연간 성과관리 가이드 수립,V2-L6-0578,제도,시상,가이드 수립/배포 및 시스템 준비,가이드 수립/배포 및 시스템 준비 수정본 반영,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,그라운드룰&업무목표&수시피드백,가이드 수립/배포 및 시스템 준비,연간 성과관리 가이드 수립,V2-L6-0579,제도,시상,가이드 수립/배포 및 시스템 준비,가이드 수립/배포 및 시스템 준비 승인 결재 완료,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,그라운드룰&업무목표&수시피드백,가이드 수립/배포 및 시스템 준비,연간 성과관리 가이드 수립,V2-L6-0580,제도,시상,가이드 수립/배포 및 시스템 준비,가이드 수립/배포 및 시스템 준비 공지문 발송,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,그라운드룰&업무목표&수시피드백,가이드 수립/배포 및 시스템 준비,연간 성과관리 가이드 수립,V2-L6-0581,제도,시상,가이드 수립/배포 및 시스템 준비,가이드 수립/배포 및 시스템 준비 시스템 반영,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,그라운드룰&업무목표&수시피드백,가이드 수립/배포 및 시스템 준비,연간 성과관리 가이드 수립,V2-L6-0582,제도,시상,가이드 수립/배포 및 시스템 준비,가이드 수립/배포 및 시스템 준비 초안 문서 작성 완료 검토안,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,그라운드룰&업무목표&수시피드백,가이드 수립/배포 및 시스템 준비,연간 성과관리 가이드 수립,V2-L6-0583,제도,시상,가이드 수립/배포 및 시스템 준비,가이드 수립/배포 및 시스템 준비 검토 의견 수합 완료 검토안,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,그라운드룰&업무목표&수시피드백,가이드 수립/배포 및 시스템 준비,연간 성과관리 가이드 수립,V2-L6-0584,제도,시상,가이드 수립/배포 및 시스템 준비,가이드 수립/배포 및 시스템 준비 수정본 반영 검토안,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,그라운드룰&업무목표&수시피드백,가이드 수립/배포 및 시스템 준비,연간 성과관리 가이드 수립,V2-L6-0585,제도,시상,가이드 수립/배포 및 시스템 준비,가이드 수립/배포 및 시스템 준비 승인 결재 완료 검토안,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,그라운드룰&업무목표&수시피드백,가이드 수립/배포 및 시스템 준비,연간 성과관리 가이드 수립,V2-L6-0586,제도,시상,가이드 수립/배포 및 시스템 준비,가이드 수립/배포 및 시스템 준비 공지문 발송 검토안,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,그라운드룰&업무목표&수시피드백,가이드 수립/배포 및 시스템 준비,연간 성과관리 가이드 수립,V2-L6-0587,제도,시상,가이드 수립/배포 및 시스템 준비,가이드 수립/배포 및 시스템 준비 시스템 반영 검토안,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,그라운드룰&업무목표&수시피드백,가이드 수립/배포 및 시스템 준비,연간 성과관리 가이드 수립,V2-L6-0588,제도,시상,가이드 수립/배포 및 시스템 준비,가이드 수립/배포 및 시스템 준비 초안 문서 작성 완료 확정안,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,그라운드룰&업무목표&수시피드백,가이드 수립/배포 및 시스템 준비,연간 성과관리 가이드 수립,V2-L6-0589,제도,시상,가이드 수립/배포 및 시스템 준비,가이드 수립/배포 및 시스템 준비 검토 의견 수합 완료 확정안,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,그라운드룰&업무목표&수시피드백,가이드 수립/배포 및 시스템 준비,연간 성과관리 가이드 수립,V2-L6-0590,제도,시상,가이드 수립/배포 및 시스템 준비,가이드 수립/배포 및 시스템 준비 수정본 반영 확정안,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,그라운드룰&업무목표&수시피드백,가이드 수립/배포 및 시스템 준비,연간 성과관리 가이드 수립,V2-L6-0591,제도,시상,가이드 수립/배포 및 시스템 준비,가이드 수립/배포 및 시스템 준비 승인 결재 완료 확정안,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,그라운드룰&업무목표&수시피드백,가이드 수립/배포 및 시스템 준비,연간 성과관리 가이드 수립,V2-L6-0592,제도,시상,가이드 수립/배포 및 시스템 준비,가이드 수립/배포 및 시스템 준비 공지문 발송 확정안,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,그라운드룰&업무목표&수시피드백,가이드 수립/배포 및 시스템 준비,연간 성과관리 가이드 수립,V2-L6-0593,제도,시상,가이드 수립/배포 및 시스템 준비,가이드 수립/배포 및 시스템 준비 시스템 반영 확정안,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,그라운드룰&업무목표&수시피드백,가이드 수립/배포 및 시스템 준비,연간 성과관리 가이드 수립,V2-L6-0594,제도,시상,가이드 수립/배포 및 시스템 준비,가이드 수립/배포 및 시스템 준비 초안 문서 작성 완료 시행안,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,그라운드룰&업무목표&수시피드백,가이드 수립/배포 및 시스템 준비,연간 성과관리 가이드 수립,V2-L6-0595,제도,시상,가이드 수립/배포 및 시스템 준비,가이드 수립/배포 및 시스템 준비 검토 의견 수합 완료 시행안,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,그라운드룰&업무목표&수시피드백,가이드 수립/배포 및 시스템 준비,연간 성과관리 가이드 수립,V2-L6-0596,제도,시상,가이드 수립/배포 및 시스템 준비,가이드 수립/배포 및 시스템 준비 수정본 반영 시행안,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,그라운드룰&업무목표&수시피드백,가이드 수립/배포 및 시스템 준비,연간 성과관리 가이드 수립,V2-L6-0597,제도,시상,가이드 수립/배포 및 시스템 준비,가이드 수립/배포 및 시스템 준비 승인 결재 완료 시행안,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,그라운드룰&업무목표&수시피드백,가이드 수립/배포 및 시스템 준비,연간 성과관리 가이드 수립,V2-L6-0598,제도,시상,가이드 수립/배포 및 시스템 준비,가이드 수립/배포 및 시스템 준비 공지문 발송 시행안,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,그라운드룰&업무목표&수시피드백,가이드 수립/배포 및 시스템 준비,연간 성과관리 가이드 수립,V2-L6-0599,제도,시상,가이드 수립/배포 및 시스템 준비,가이드 수립/배포 및 시스템 준비 시스템 반영 시행안,상시,analysis_report,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,그라운드룰&업무목표&수시피드백,가이드 수립/배포 및 시스템 준비,연간 성과관리 가이드 수립,V2-L6-0600,제도,시상,가이드 수립/배포 및 시스템 준비,가이드 수립/배포 및 시스템 준비 초안 문서 작성 완료 종결안,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,그라운드룰&업무목표&수시피드백,가이드 수립/배포 및 시스템 준비,연간 성과관리 가이드 수립,V2-L6-0601,제도,시상,가이드 수립/배포 및 시스템 준비,가이드 수립/배포 및 시스템 준비 검토 의견 수합 완료 종결안,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,그라운드룰&업무목표&수시피드백,가이드 수립/배포 및 시스템 준비,연간 성과관리 가이드 수립,V2-L6-0602,제도,시상,가이드 수립/배포 및 시스템 준비,가이드 수립/배포 및 시스템 준비 수정본 반영 종결안,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,그라운드룰&업무목표&수시피드백,가이드 수립/배포 및 시스템 준비,연간 성과관리 가이드 수립,V2-L6-0603,제도,시상,가이드 수립/배포 및 시스템 준비,가이드 수립/배포 및 시스템 준비 승인 결재 완료 종결안,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,그라운드룰&업무목표&수시피드백,가이드 수립/배포 및 시스템 준비,연간 성과관리 가이드 수립,V2-L6-0604,제도,시상,가이드 수립/배포 및 시스템 준비,가이드 수립/배포 및 시스템 준비 공지문 발송 종결안,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,그라운드룰&업무목표&수시피드백,가이드 수립/배포 및 시스템 준비,연간 성과관리 가이드 수립,V2-L6-0605,제도,시상,가이드 수립/배포 및 시스템 준비,가이드 수립/배포 및 시스템 준비 시스템 반영 종결안,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,그라운드룰&업무목표&수시피드백,가이드 수립/배포 및 시스템 준비,연간 성과관리 가이드 수립,V2-L6-0606,제도,시상,가이드 수립/배포 및 시스템 준비,가이드 수립/배포 및 시스템 준비 초안 문서 작성 완료 이력안,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,그라운드룰&업무목표&수시피드백,가이드 수립/배포 및 시스템 준비,연간 성과관리 가이드 수립,V2-L6-0607,제도,시상,가이드 수립/배포 및 시스템 준비,가이드 수립/배포 및 시스템 준비 검토 의견 수합 완료 이력안,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,그라운드룰&업무목표&수시피드백,가이드 수립/배포 및 시스템 준비,연간 성과관리 가이드 수립,V2-L6-0608,제도,시상,가이드 수립/배포 및 시스템 준비,가이드 수립/배포 및 시스템 준비 수정본 반영 이력안,상시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,그라운드룰&업무목표&수시피드백,가이드 수립/배포 및 시스템 준비,연간 성과관리 가이드 수립,V2-L6-0609,제도,시상,가이드 수립/배포 및 시스템 준비,가이드 수립/배포 및 시스템 준비 승인 결재 완료 이력안,상시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,그라운드룰&업무목표&수시피드백,가이드 수립/배포 및 시스템 준비,연간 성과관리 가이드 수립,V2-L6-0610,제도,시상,가이드 수립/배포 및 시스템 준비,가이드 수립/배포 및 시스템 준비 공지문 발송 이력안,상시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,그라운드룰&업무목표&수시피드백,가이드 수립/배포 및 시스템 준비,연간 성과관리 가이드 수립,V2-L6-0611,제도,시상,가이드 수립/배포 및 시스템 준비,가이드 수립/배포 및 시스템 준비 시스템 반영 이력안,상시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,그라운드룰&업무목표&수시피드백,가이드 수립/배포 및 시스템 준비,연간 성과관리 가이드 수립,V2-L6-0612,제도,시상,가이드 수립/배포 및 시스템 준비,가이드 수립/배포 및 시스템 준비 초안 문서 작성 완료 보완안,상시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,그라운드룰&업무목표&수시피드백,가이드 수립/배포 및 시스템 준비,연간 성과관리 가이드 수립,V2-L6-0613,제도,시상,가이드 수립/배포 및 시스템 준비,가이드 수립/배포 및 시스템 준비 검토 의견 수합 완료 보완안,상시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,그라운드룰&업무목표&수시피드백,가이드 수립/배포 및 시스템 준비,연간 성과관리 가이드 수립,V2-L6-0614,제도,시상,가이드 수립/배포 및 시스템 준비,가이드 수립/배포 및 시스템 준비 수정본 반영 보완안,상시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,그라운드룰&업무목표&수시피드백,가이드 수립/배포 및 시스템 준비,연간 성과관리 가이드 수립,V2-L6-0615,제도,시상,가이드 수립/배포 및 시스템 준비,가이드 수립/배포 및 시스템 준비 승인 결재 완료 보완안,상시,notification_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,그라운드룰&업무목표&수시피드백,가이드 수립/배포 및 시스템 준비,연간 성과관리 가이드 수립,V2-L6-0616,제도,시상,가이드 수립/배포 및 시스템 준비,가이드 수립/배포 및 시스템 준비 공지문 발송 보완안,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,그라운드룰&업무목표&수시피드백,가이드 수립/배포 및 시스템 준비,연간 성과관리 가이드 수립,V2-L6-0617,제도,시상,가이드 수립/배포 및 시스템 준비,가이드 수립/배포 및 시스템 준비 시스템 반영 보완안,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,그라운드룰&업무목표&수시피드백,가이드 수립/배포 및 시스템 준비,연간 성과관리 가이드 수립,V2-L6-0618,제도,시상,가이드 수립/배포 및 시스템 준비,가이드 수립/배포 및 시스템 준비 초안 문서 작성 완료 검토안,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
제도,그라운드룰&업무목표&수시피드백,가이드 수립/배포 및 시스템 준비,연간 성과관리 가이드 수립,V2-L6-0619,제도,시상,가이드 수립/배포 및 시스템 준비,가이드 수립/배포 및 시스템 준비 검토 의견 수합 완료 검토안,상시,approval_doc,Handoff 기반 실무 산출물 재정의 및 템플릿 전면 제거
