[AS-IS] L3,[AS-IS] L4,[AS-IS] L5,[AS-IS] L6,[TO-BE] L3,[TO-BE] L4,[TO-BE] L5,[TO-BE] L6,추천 주체,전략 사유
제도,승격,결과 분석/보고 및 결과 안내,승격 결과 메일링(직원/부서장),제도,승격,결과 분석/보고 및 결과 안내,[승격 결과 메일링 직원/부서장] 수신 대상자 그룹 명단 추출,Digital Worker,발송 타겟(조직/직급/전형별) 대상자 쿼리 및 목록화
제도,승격,결과 분석/보고 및 결과 안내,승격 결과 메일링(직원/부서장),제도,승격,결과 분석/보고 및 결과 안내,[승격 결과 메일링 직원/부서장] 안내문 초안 톤앤매너 검수 및 확정,HR,민감한 이슈(인사발령/평가 등)의 대외 메시지 문구 최종 컨펌
제도,승격,결과 분석/보고 및 결과 안내,승격 결과 메일링(직원/부서장),제도,승격,결과 분석/보고 및 결과 안내,[승격 결과 메일링 직원/부서장] 전사/타겟 채널 공식 메시지 발송,Digital Worker,"이메일, 인트라넷, 카카오톡 등 매체별 일괄 시스템 전송"
제도,승격,후속 조치,승격사령장 준비,제도,승격,후속 조치,[승격사령장 준비] 운영 일정 및 가용 자원 리스트 취합,Digital Worker,참석자 일정 및 장소 가용성 시스템 데이터 취합
제도,승격,후속 조치,승격사령장 준비,제도,승격,후속 조치,[승격사령장 준비] 최종 운영 시나리오 및 타임테이블 확정,HR,복합적 변수를 고려한 행사/운영 기획안 컨펌
제도,승격,후속 조치,승격사령장 준비,제도,승격,후속 조치,[승격사령장 준비] 대상자 공식 안내문 및 리마인더 발송,Digital Worker,템플릿 기반 대량 알림 메일/메시지 자동 발송
제도,승격,후속 조치,신임 사령장 배포,제도,승격,후속 조치,[신임 사령장 배포] 수신 대상자 그룹 명단 추출,Digital Worker,발송 타겟(조직/직급/전형별) 대상자 쿼리 및 목록화
제도,승격,후속 조치,신임 사령장 배포,제도,승격,후속 조치,[신임 사령장 배포] 안내문 초안 톤앤매너 검수 및 확정,HR,민감한 이슈(인사발령/평가 등)의 대외 메시지 문구 최종 컨펌
제도,승격,후속 조치,신임 사령장 배포,제도,승격,후속 조치,[신임 사령장 배포] 전사/타겟 채널 공식 메시지 발송,Digital Worker,"이메일, 인트라넷, 카카오톡 등 매체별 일괄 시스템 전송"
제도,승격,후속 조치,승격발령 반영,제도,승격,후속 조치,[승격발령 반영] 원천 증빙 서류 및 제출 데이터 취합,Digital Worker,여러 채널로 인입된 데이터 단일 포맷 병합
제도,승격,후속 조치,승격발령 반영,제도,승격,후속 조치,[승격발령 반영] 마스터 데이터 정합성 규칙 대조,Digital Worker,Workday 등 시스템 로직에 의한 기계적 값 검증
제도,승격,후속 조치,승격발령 반영,제도,승격,후속 조치,[승격발령 반영] 최종 데이터 Workday 시스템 등록,Digital Worker,검증 완료된 데이터의 시스템 Bulk 업로드
제도,연봉책정/계약,가이드 수립/배포 및 시스템 준비,임직원 가이드 작성/배포,제도,연봉책정/계약,가이드 수립/배포 및 시스템 준비,[임직원 가이드 작성/배포] 수신 대상자 그룹 명단 추출,Digital Worker,발송 타겟(조직/직급/전형별) 대상자 쿼리 및 목록화
제도,연봉책정/계약,가이드 수립/배포 및 시스템 준비,임직원 가이드 작성/배포,제도,연봉책정/계약,가이드 수립/배포 및 시스템 준비,[임직원 가이드 작성/배포] 안내문 초안 톤앤매너 검수 및 확정,HR,민감한 이슈(인사발령/평가 등)의 대외 메시지 문구 최종 컨펌
제도,연봉책정/계약,가이드 수립/배포 및 시스템 준비,임직원 가이드 작성/배포,제도,연봉책정/계약,가이드 수립/배포 및 시스템 준비,[임직원 가이드 작성/배포] 전사/타겟 채널 공식 메시지 발송,Digital Worker,"이메일, 인트라넷, 카카오톡 등 매체별 일괄 시스템 전송"
제도,연봉책정/계약,가이드 수립/배포 및 시스템 준비,연봉계약 예외 기준 가이드 배포(인사담당자),제도,연봉책정/계약,가이드 수립/배포 및 시스템 준비,[연봉계약 예외 기준 가이드 배포 인사담당자] 수신 대상자 그룹 명단 추출,Digital Worker,발송 타겟(조직/직급/전형별) 대상자 쿼리 및 목록화
제도,연봉책정/계약,가이드 수립/배포 및 시스템 준비,연봉계약 예외 기준 가이드 배포(인사담당자),제도,연봉책정/계약,가이드 수립/배포 및 시스템 준비,[연봉계약 예외 기준 가이드 배포 인사담당자] 안내문 초안 톤앤매너 검수 및 확정,HR,민감한 이슈(인사발령/평가 등)의 대외 메시지 문구 최종 컨펌
제도,연봉책정/계약,가이드 수립/배포 및 시스템 준비,연봉계약 예외 기준 가이드 배포(인사담당자),제도,연봉책정/계약,가이드 수립/배포 및 시스템 준비,[연봉계약 예외 기준 가이드 배포 인사담당자] 전사/타겟 채널 공식 메시지 발송,Digital Worker,"이메일, 인트라넷, 카카오톡 등 매체별 일괄 시스템 전송"
제도,연봉책정/계약,가이드 수립/배포 및 시스템 준비,연봉책정 시스템 셋팅,제도,연봉책정/계약,가이드 수립/배포 및 시스템 준비,[연봉책정 시스템 셋팅] 요건 확인용 기초 자료 취합,Digital Worker,산재된 데이터의 중앙 집중화
제도,연봉책정/계약,가이드 수립/배포 및 시스템 준비,연봉책정 시스템 셋팅,제도,연봉책정/계약,가이드 수립/배포 및 시스템 준비,[연봉책정 시스템 셋팅] 인사 기준 기반 최종 결과 확정,HR,인사규정 및 상황에 따른 최종 승인
제도,연봉책정/계약,가이드 수립/배포 및 시스템 준비,비연봉제 연간급여 시스템,제도,연봉책정/계약,가이드 수립/배포 및 시스템 준비,[비연봉제 연간급여 시스템] 요건 확인용 기초 자료 취합,Digital Worker,산재된 데이터의 중앙 집중화
제도,연봉책정/계약,가이드 수립/배포 및 시스템 준비,비연봉제 연간급여 시스템,제도,연봉책정/계약,가이드 수립/배포 및 시스템 준비,[비연봉제 연간급여 시스템] 인사 기준 기반 최종 결과 확정,HR,인사규정 및 상황에 따른 최종 승인
제도,연봉책정/계약,대상자 확정/변경 (예외자/사유 확인),예외자 및 기타 사유 점검,제도,연봉책정/계약,대상자 확정/변경 (예외자/사유 확인),[예외자 및 기타 사유 점검] 요건 확인용 기초 자료 취합,Digital Worker,산재된 데이터의 중앙 집중화
제도,연봉책정/계약,대상자 확정/변경 (예외자/사유 확인),예외자 및 기타 사유 점검,제도,연봉책정/계약,대상자 확정/변경 (예외자/사유 확인),[예외자 및 기타 사유 점검] 인사 기준 기반 최종 결과 확정,HR,인사규정 및 상황에 따른 최종 승인
제도,연봉책정/계약,대상자 확정/변경 (예외자/사유 확인),대상자 점검/확정,제도,연봉책정/계약,대상자 확정/변경 (예외자/사유 확인),[대상자 점검/확정] 심사 대상자 데이터베이스 추출,Digital Worker,시스템 내 후보군/대상자 조건 기반 자동 필터링 및 명단 추출
제도,연봉책정/계약,대상자 확정/변경 (예외자/사유 확인),대상자 점검/확정,제도,연봉책정/계약,대상자 확정/변경 (예외자/사유 확인),[대상자 점검/확정] 타당성 검토 및 최종 결과안 확정,HR,대상자 요건 및 조직 정황을 고려한 정성적 판단 및 의사결정
제도,연봉책정/계약,대상자 확정/변경 (예외자/사유 확인),대상자 점검/확정,제도,연봉책정/계약,대상자 확정/변경 (예외자/사유 확인),[대상자 점검/확정] 확정 결과 시스템 반영 및 저장,Digital Worker,HR이 확정한 최종 결과값을 인사 시스템에 기계적 업데이트
제도,연봉책정/계약,승인자/부서장 매핑 확정/변경,1/2차 평가자 점검/확정,제도,연봉책정/계약,승인자/부서장 매핑 확정/변경,[1/2차 평가자 점검/확정] 심사 대상자 데이터베이스 추출,Digital Worker,시스템 내 후보군/대상자 조건 기반 자동 필터링 및 명단 추출
제도,연봉책정/계약,승인자/부서장 매핑 확정/변경,1/2차 평가자 점검/확정,제도,연봉책정/계약,승인자/부서장 매핑 확정/변경,[1/2차 평가자 점검/확정] 타당성 검토 및 최종 결과안 확정,HR,대상자 요건 및 조직 정황을 고려한 정성적 판단 및 의사결정
제도,연봉책정/계약,승인자/부서장 매핑 확정/변경,1/2차 평가자 점검/확정,제도,연봉책정/계약,승인자/부서장 매핑 확정/변경,[1/2차 평가자 점검/확정] 확정 결과 시스템 반영 및 저장,Digital Worker,HR이 확정한 최종 결과값을 인사 시스템에 기계적 업데이트
제도,연봉책정/계약,승인자/부서장 매핑 확정/변경,"HRBP, 인사 컨택포인트에 가이드 병행",제도,연봉책정/계약,승인자/부서장 매핑 확정/변경,"[HRBP, 인사 컨택포인트에 가이드 병행] 요건 확인용 기초 자료 취합",Digital Worker,산재된 데이터의 중앙 집중화
제도,연봉책정/계약,승인자/부서장 매핑 확정/변경,"HRBP, 인사 컨택포인트에 가이드 병행",제도,연봉책정/계약,승인자/부서장 매핑 확정/변경,"[HRBP, 인사 컨택포인트에 가이드 병행] 인사 기준 기반 최종 결과 확정",HR,인사규정 및 상황에 따른 최종 승인
제도,연봉책정/계약,연봉책정/계약 운영 및 임직원 소통,연봉책정 실시/가이드 안내,제도,연봉책정/계약,연봉책정/계약 운영 및 임직원 소통,[연봉책정 실시/가이드 안내] 운영 일정 및 가용 자원 리스트 취합,Digital Worker,참석자 일정 및 장소 가용성 시스템 데이터 취합
제도,연봉책정/계약,연봉책정/계약 운영 및 임직원 소통,연봉책정 실시/가이드 안내,제도,연봉책정/계약,연봉책정/계약 운영 및 임직원 소통,[연봉책정 실시/가이드 안내] 최종 운영 시나리오 및 타임테이블 확정,HR,복합적 변수를 고려한 행사/운영 기획안 컨펌
제도,연봉책정/계약,연봉책정/계약 운영 및 임직원 소통,연봉책정 실시/가이드 안내,제도,연봉책정/계약,연봉책정/계약 운영 및 임직원 소통,[연봉책정 실시/가이드 안내] 대상자 공식 안내문 및 리마인더 발송,Digital Worker,템플릿 기반 대량 알림 메일/메시지 자동 발송
제도,연봉책정/계약,연봉책정/계약 운영 및 임직원 소통,부서장 연봉조정 프로세스 운영,제도,연봉책정/계약,연봉책정/계약 운영 및 임직원 소통,[부서장 연봉조정 프로세스 운영] 운영 일정 및 가용 자원 리스트 취합,Digital Worker,참석자 일정 및 장소 가용성 시스템 데이터 취합
제도,연봉책정/계약,연봉책정/계약 운영 및 임직원 소통,부서장 연봉조정 프로세스 운영,제도,연봉책정/계약,연봉책정/계약 운영 및 임직원 소통,[부서장 연봉조정 프로세스 운영] 최종 운영 시나리오 및 타임테이블 확정,HR,복합적 변수를 고려한 행사/운영 기획안 컨펌
제도,연봉책정/계약,연봉책정/계약 운영 및 임직원 소통,부서장 연봉조정 프로세스 운영,제도,연봉책정/계약,연봉책정/계약 운영 및 임직원 소통,[부서장 연봉조정 프로세스 운영] 대상자 공식 안내문 및 리마인더 발송,Digital Worker,템플릿 기반 대량 알림 메일/메시지 자동 발송
제도,연봉책정/계약,결과 분석/보고 및 결과 안내,연도별 연봉책정 현황 분석,제도,연봉책정/계약,결과 분석/보고 및 결과 안내,[연도별 연봉책정 현황 분석] 연도별/조직별 과거 이력 리포트 추출,Digital Worker,기안서 작성을 위한 Raw 데이터 시스템 다운로드
제도,연봉책정/계약,결과 분석/보고 및 결과 안내,연도별 연봉책정 현황 분석,제도,연봉책정/계약,결과 분석/보고 및 결과 안내,[연도별 연봉책정 현황 분석] 분석 결과 기반 전략 기안서 확정,HR,통찰력이 요구되는 보고서 작성 및 임원진 결재 완료
제도,연봉책정/계약,결과 분석/보고 및 결과 안내,연봉계약서 안내 메일링,제도,연봉책정/계약,결과 분석/보고 및 결과 안내,[연봉계약서 안내 메일링] 수신 대상자 그룹 명단 추출,Digital Worker,발송 타겟(조직/직급/전형별) 대상자 쿼리 및 목록화
제도,연봉책정/계약,결과 분석/보고 및 결과 안내,연봉계약서 안내 메일링,제도,연봉책정/계약,결과 분석/보고 및 결과 안내,[연봉계약서 안내 메일링] 안내문 초안 톤앤매너 검수 및 확정,HR,민감한 이슈(인사발령/평가 등)의 대외 메시지 문구 최종 컨펌
제도,연봉책정/계약,결과 분석/보고 및 결과 안내,연봉계약서 안내 메일링,제도,연봉책정/계약,결과 분석/보고 및 결과 안내,[연봉계약서 안내 메일링] 전사/타겟 채널 공식 메시지 발송,Digital Worker,"이메일, 인트라넷, 카카오톡 등 매체별 일괄 시스템 전송"
제도,연봉책정/계약,결과 분석/보고 및 결과 안내,복직자 연봉 계약서 안내,제도,연봉책정/계약,결과 분석/보고 및 결과 안내,[복직자 연봉 계약서 안내] 수신 대상자 그룹 명단 추출,Digital Worker,발송 타겟(조직/직급/전형별) 대상자 쿼리 및 목록화
제도,연봉책정/계약,결과 분석/보고 및 결과 안내,복직자 연봉 계약서 안내,제도,연봉책정/계약,결과 분석/보고 및 결과 안내,[복직자 연봉 계약서 안내] 안내문 초안 톤앤매너 검수 및 확정,HR,민감한 이슈(인사발령/평가 등)의 대외 메시지 문구 최종 컨펌
제도,연봉책정/계약,결과 분석/보고 및 결과 안내,복직자 연봉 계약서 안내,제도,연봉책정/계약,결과 분석/보고 및 결과 안내,[복직자 연봉 계약서 안내] 전사/타겟 채널 공식 메시지 발송,Digital Worker,"이메일, 인트라넷, 카카오톡 등 매체별 일괄 시스템 전송"
제도,시상,가이드 수립/배포 및 시스템 준비,전사 시상규정 관리 (상벌규정),제도,시상,가이드 수립/배포 및 시스템 준비,[전사 시상규정 관리  상벌규정] 요건 확인용 기초 자료 취합,Digital Worker,산재된 데이터의 중앙 집중화
제도,시상,가이드 수립/배포 및 시스템 준비,전사 시상규정 관리 (상벌규정),제도,시상,가이드 수립/배포 및 시스템 준비,[전사 시상규정 관리  상벌규정] 인사 기준 기반 최종 결과 확정,HR,인사규정 및 상황에 따른 최종 승인
제도,시상,가이드 수립/배포 및 시스템 준비,시상별 운영 기조 및 기준 수립,제도,시상,가이드 수립/배포 및 시스템 준비,[시상별 운영 기조 및 기준 수립] 운영 일정 및 가용 자원 리스트 취합,Digital Worker,참석자 일정 및 장소 가용성 시스템 데이터 취합
제도,시상,가이드 수립/배포 및 시스템 준비,시상별 운영 기조 및 기준 수립,제도,시상,가이드 수립/배포 및 시스템 준비,[시상별 운영 기조 및 기준 수립] 최종 운영 시나리오 및 타임테이블 확정,HR,복합적 변수를 고려한 행사/운영 기획안 컨펌
제도,시상,가이드 수립/배포 및 시스템 준비,시상별 운영 기조 및 기준 수립,제도,시상,가이드 수립/배포 및 시스템 준비,[시상별 운영 기조 및 기준 수립] 대상자 공식 안내문 및 리마인더 발송,Digital Worker,템플릿 기반 대량 알림 메일/메시지 자동 발송
제도,시상,가이드 수립/배포 및 시스템 준비,"시상 분야 신설, TO 재편 등 시상 규모 조율",제도,시상,가이드 수립/배포 및 시스템 준비,"[시상 분야 신설, TO 재편 등 시상 규모 조율] 요건 확인용 기초 자료 취합",Digital Worker,산재된 데이터의 중앙 집중화
제도,시상,가이드 수립/배포 및 시스템 준비,"시상 분야 신설, TO 재편 등 시상 규모 조율",제도,시상,가이드 수립/배포 및 시스템 준비,"[시상 분야 신설, TO 재편 등 시상 규모 조율] 인사 기준 기반 최종 결과 확정",HR,인사규정 및 상황에 따른 최종 승인
제도,시상,가이드 수립/배포 및 시스템 준비,심사위원회 구성,제도,시상,가이드 수립/배포 및 시스템 준비,[심사위원회 구성] 심사 대상자 데이터베이스 추출,Digital Worker,시스템 내 후보군/대상자 조건 기반 자동 필터링 및 명단 추출
제도,시상,가이드 수립/배포 및 시스템 준비,심사위원회 구성,제도,시상,가이드 수립/배포 및 시스템 준비,[심사위원회 구성] 타당성 검토 및 최종 결과안 확정,HR,대상자 요건 및 조직 정황을 고려한 정성적 판단 및 의사결정
제도,시상,가이드 수립/배포 및 시스템 준비,심사위원회 구성,제도,시상,가이드 수립/배포 및 시스템 준비,[심사위원회 구성] 확정 결과 시스템 반영 및 저장,Digital Worker,HR이 확정한 최종 결과값을 인사 시스템에 기계적 업데이트
제도,시상,가이드 수립/배포 및 시스템 준비,심사 운영 일정,제도,시상,가이드 수립/배포 및 시스템 준비,[심사 운영 일정] 심사 대상자 데이터베이스 추출,Digital Worker,시스템 내 후보군/대상자 조건 기반 자동 필터링 및 명단 추출
제도,시상,가이드 수립/배포 및 시스템 준비,심사 운영 일정,제도,시상,가이드 수립/배포 및 시스템 준비,[심사 운영 일정] 타당성 검토 및 최종 결과안 확정,HR,대상자 요건 및 조직 정황을 고려한 정성적 판단 및 의사결정
제도,시상,가이드 수립/배포 및 시스템 준비,심사 운영 일정,제도,시상,가이드 수립/배포 및 시스템 준비,[심사 운영 일정] 확정 결과 시스템 반영 및 저장,Digital Worker,HR이 확정한 최종 결과값을 인사 시스템에 기계적 업데이트
제도,시상,가이드 수립/배포 및 시스템 준비,(사전) 분과별 심사기준 재정비,제도,시상,가이드 수립/배포 및 시스템 준비,[사전  분과별 심사기준 재정비] 심사 대상자 데이터베이스 추출,Digital Worker,시스템 내 후보군/대상자 조건 기반 자동 필터링 및 명단 추출
제도,시상,가이드 수립/배포 및 시스템 준비,(사전) 분과별 심사기준 재정비,제도,시상,가이드 수립/배포 및 시스템 준비,[사전  분과별 심사기준 재정비] 타당성 검토 및 최종 결과안 확정,HR,대상자 요건 및 조직 정황을 고려한 정성적 판단 및 의사결정
제도,시상,가이드 수립/배포 및 시스템 준비,(사전) 분과별 심사기준 재정비,제도,시상,가이드 수립/배포 및 시스템 준비,[사전  분과별 심사기준 재정비] 확정 결과 시스템 반영 및 저장,Digital Worker,HR이 확정한 최종 결과값을 인사 시스템에 기계적 업데이트
제도,시상,시상 운영 및 임직원 소통,포스터 제작,제도,시상,시상 운영 및 임직원 소통,[포스터 제작] 요건 확인용 기초 자료 취합,Digital Worker,산재된 데이터의 중앙 집중화
제도,시상,시상 운영 및 임직원 소통,포스터 제작,제도,시상,시상 운영 및 임직원 소통,[포스터 제작] 인사 기준 기반 최종 결과 확정,HR,인사규정 및 상황에 따른 최종 승인
제도,시상,시상 운영 및 임직원 소통,"녹스포털, DID 등 시상 홍보",제도,시상,시상 운영 및 임직원 소통,"[녹스포털, DID 등 시상 홍보] 수신 대상자 그룹 명단 추출",Digital Worker,발송 타겟(조직/직급/전형별) 대상자 쿼리 및 목록화
제도,시상,시상 운영 및 임직원 소통,"녹스포털, DID 등 시상 홍보",제도,시상,시상 운영 및 임직원 소통,"[녹스포털, DID 등 시상 홍보] 안내문 초안 톤앤매너 검수 및 확정",HR,민감한 이슈(인사발령/평가 등)의 대외 메시지 문구 최종 컨펌
제도,시상,시상 운영 및 임직원 소통,"녹스포털, DID 등 시상 홍보",제도,시상,시상 운영 및 임직원 소통,"[녹스포털, DID 등 시상 홍보] 전사/타겟 채널 공식 메시지 발송",Digital Worker,"이메일, 인트라넷, 카카오톡 등 매체별 일괄 시스템 전송"
제도,시상,시상 운영 및 임직원 소통,시상 안내 메일링,제도,시상,시상 운영 및 임직원 소통,[시상 안내 메일링] 수신 대상자 그룹 명단 추출,Digital Worker,발송 타겟(조직/직급/전형별) 대상자 쿼리 및 목록화
제도,시상,시상 운영 및 임직원 소통,시상 안내 메일링,제도,시상,시상 운영 및 임직원 소통,[시상 안내 메일링] 안내문 초안 톤앤매너 검수 및 확정,HR,민감한 이슈(인사발령/평가 등)의 대외 메시지 문구 최종 컨펌
제도,시상,시상 운영 및 임직원 소통,시상 안내 메일링,제도,시상,시상 운영 및 임직원 소통,[시상 안내 메일링] 전사/타겟 채널 공식 메시지 발송,Digital Worker,"이메일, 인트라넷, 카카오톡 등 매체별 일괄 시스템 전송"
제도,시상,시상 운영 및 임직원 소통,추천 과제 접수 진행,제도,시상,시상 운영 및 임직원 소통,[추천 과제 접수 진행] 운영 일정 및 가용 자원 리스트 취합,Digital Worker,참석자 일정 및 장소 가용성 시스템 데이터 취합
제도,시상,시상 운영 및 임직원 소통,추천 과제 접수 진행,제도,시상,시상 운영 및 임직원 소통,[추천 과제 접수 진행] 최종 운영 시나리오 및 타임테이블 확정,HR,복합적 변수를 고려한 행사/운영 기획안 컨펌
제도,시상,시상 운영 및 임직원 소통,추천 과제 접수 진행,제도,시상,시상 운영 및 임직원 소통,[추천 과제 접수 진행] 대상자 공식 안내문 및 리마인더 발송,Digital Worker,템플릿 기반 대량 알림 메일/메시지 자동 발송
제도,시상,시상 운영 및 임직원 소통,사업부별 후보 추천 1차 검토,제도,시상,시상 운영 및 임직원 소통,[사업부별 후보 추천 1차 검토] 심사 대상자 데이터베이스 추출,Digital Worker,시스템 내 후보군/대상자 조건 기반 자동 필터링 및 명단 추출
제도,시상,시상 운영 및 임직원 소통,사업부별 후보 추천 1차 검토,제도,시상,시상 운영 및 임직원 소통,[사업부별 후보 추천 1차 검토] 타당성 검토 및 최종 결과안 확정,HR,대상자 요건 및 조직 정황을 고려한 정성적 판단 및 의사결정
제도,시상,시상 운영 및 임직원 소통,사업부별 후보 추천 1차 검토,제도,시상,시상 운영 및 임직원 소통,[사업부별 후보 추천 1차 검토] 확정 결과 시스템 반영 및 저장,Digital Worker,HR이 확정한 최종 결과값을 인사 시스템에 기계적 업데이트
제도,시상,시상 운영 및 임직원 소통,제출과제 참여자 명단 1차 인사검증,제도,시상,시상 운영 및 임직원 소통,[제출과제 참여자 명단 1차 인사검증] 요건 확인용 기초 자료 취합,Digital Worker,산재된 데이터의 중앙 집중화
제도,시상,시상 운영 및 임직원 소통,제출과제 참여자 명단 1차 인사검증,제도,시상,시상 운영 및 임직원 소통,[제출과제 참여자 명단 1차 인사검증] 인사 기준 기반 최종 결과 확정,HR,인사규정 및 상황에 따른 최종 승인
제도,시상,시상 운영 및 임직원 소통,각 분과별/사업부별 제출과제 취합,제도,시상,시상 운영 및 임직원 소통,[각 분과별/사업부별 제출과제 취합] 요건 확인용 기초 자료 취합,Digital Worker,산재된 데이터의 중앙 집중화
제도,시상,시상 운영 및 임직원 소통,각 분과별/사업부별 제출과제 취합,제도,시상,시상 운영 및 임직원 소통,[각 분과별/사업부별 제출과제 취합] 인사 기준 기반 최종 결과 확정,HR,인사규정 및 상황에 따른 최종 승인
제도,시상,시상 운영 및 임직원 소통,사업부별 심사위원 선정 및 참여요청,제도,시상,시상 운영 및 임직원 소통,[사업부별 심사위원 선정 및 참여요청] 심사 대상자 데이터베이스 추출,Digital Worker,시스템 내 후보군/대상자 조건 기반 자동 필터링 및 명단 추출
제도,시상,시상 운영 및 임직원 소통,사업부별 심사위원 선정 및 참여요청,제도,시상,시상 운영 및 임직원 소통,[사업부별 심사위원 선정 및 참여요청] 타당성 검토 및 최종 결과안 확정,HR,대상자 요건 및 조직 정황을 고려한 정성적 판단 및 의사결정
제도,시상,시상 운영 및 임직원 소통,사업부별 심사위원 선정 및 참여요청,제도,시상,시상 운영 및 임직원 소통,[사업부별 심사위원 선정 및 참여요청] 확정 결과 시스템 반영 및 저장,Digital Worker,HR이 확정한 최종 결과값을 인사 시스템에 기계적 업데이트
제도,시상,시상 운영 및 임직원 소통,분과내 점수과제 심사기준 확정,제도,시상,시상 운영 및 임직원 소통,[분과내 점수과제 심사기준 확정] 심사 대상자 데이터베이스 추출,Digital Worker,시스템 내 후보군/대상자 조건 기반 자동 필터링 및 명단 추출
제도,시상,시상 운영 및 임직원 소통,분과내 점수과제 심사기준 확정,제도,시상,시상 운영 및 임직원 소통,[분과내 점수과제 심사기준 확정] 타당성 검토 및 최종 결과안 확정,HR,대상자 요건 및 조직 정황을 고려한 정성적 판단 및 의사결정
제도,시상,시상 운영 및 임직원 소통,분과내 점수과제 심사기준 확정,제도,시상,시상 운영 및 임직원 소통,[분과내 점수과제 심사기준 확정] 확정 결과 시스템 반영 및 저장,Digital Worker,HR이 확정한 최종 결과값을 인사 시스템에 기계적 업데이트
제도,시상,시상 운영 및 임직원 소통,분과별 심사실시,제도,시상,시상 운영 및 임직원 소통,[분과별 심사실시] 심사 대상자 데이터베이스 추출,Digital Worker,시스템 내 후보군/대상자 조건 기반 자동 필터링 및 명단 추출
제도,시상,시상 운영 및 임직원 소통,분과별 심사실시,제도,시상,시상 운영 및 임직원 소통,[분과별 심사실시] 타당성 검토 및 최종 결과안 확정,HR,대상자 요건 및 조직 정황을 고려한 정성적 판단 및 의사결정
제도,시상,시상 운영 및 임직원 소통,분과별 심사실시,제도,시상,시상 운영 및 임직원 소통,[분과별 심사실시] 확정 결과 시스템 반영 및 저장,Digital Worker,HR이 확정한 최종 결과값을 인사 시스템에 기계적 업데이트
제도,시상,심사결과 취합/분석 및 최종 안내,주요 과제 내용 정리,제도,시상,심사결과 취합/분석 및 최종 안내,[주요 과제 내용 정리] 요건 확인용 기초 자료 취합,Digital Worker,산재된 데이터의 중앙 집중화
제도,시상,심사결과 취합/분석 및 최종 안내,주요 과제 내용 정리,제도,시상,심사결과 취합/분석 및 최종 안내,[주요 과제 내용 정리] 인사 기준 기반 최종 결과 확정,HR,인사규정 및 상황에 따른 최종 승인
제도,시상,심사결과 취합/분석 및 최종 안내,심사결과 조율,제도,시상,심사결과 취합/분석 및 최종 안내,[심사결과 조율] 심사 대상자 데이터베이스 추출,Digital Worker,시스템 내 후보군/대상자 조건 기반 자동 필터링 및 명단 추출
제도,시상,심사결과 취합/분석 및 최종 안내,심사결과 조율,제도,시상,심사결과 취합/분석 및 최종 안내,[심사결과 조율] 타당성 검토 및 최종 결과안 확정,HR,대상자 요건 및 조직 정황을 고려한 정성적 판단 및 의사결정
제도,시상,심사결과 취합/분석 및 최종 안내,심사결과 조율,제도,시상,심사결과 취합/분석 및 최종 안내,[심사결과 조율] 확정 결과 시스템 반영 및 저장,Digital Worker,HR이 확정한 최종 결과값을 인사 시스템에 기계적 업데이트
제도,시상,심사결과 취합/분석 및 최종 안내,최종 선정안 작성,제도,시상,심사결과 취합/분석 및 최종 안내,[최종 선정안 작성] 연도별/조직별 과거 이력 리포트 추출,Digital Worker,기안서 작성을 위한 Raw 데이터 시스템 다운로드
제도,시상,심사결과 취합/분석 및 최종 안내,최종 선정안 작성,제도,시상,심사결과 취합/분석 및 최종 안내,[최종 선정안 작성] 분석 결과 기반 전략 기안서 확정,HR,통찰력이 요구되는 보고서 작성 및 임원진 결재 완료
제도,시상,심사결과 취합/분석 및 최종 안내,후보자 검증/정리,제도,시상,심사결과 취합/분석 및 최종 안내,[후보자 검증/정리] 요건 확인용 기초 자료 취합,Digital Worker,산재된 데이터의 중앙 집중화
제도,시상,심사결과 취합/분석 및 최종 안내,후보자 검증/정리,제도,시상,심사결과 취합/분석 및 최종 안내,[후보자 검증/정리] 인사 기준 기반 최종 결과 확정,HR,인사규정 및 상황에 따른 최종 승인
제도,시상,심사결과 취합/분석 및 최종 안내,수상자 개인별 안내,제도,시상,심사결과 취합/분석 및 최종 안내,[수상자 개인별 안내] 수신 대상자 그룹 명단 추출,Digital Worker,발송 타겟(조직/직급/전형별) 대상자 쿼리 및 목록화
제도,시상,심사결과 취합/분석 및 최종 안내,수상자 개인별 안내,제도,시상,심사결과 취합/분석 및 최종 안내,[수상자 개인별 안내] 안내문 초안 톤앤매너 검수 및 확정,HR,민감한 이슈(인사발령/평가 등)의 대외 메시지 문구 최종 컨펌
제도,시상,심사결과 취합/분석 및 최종 안내,수상자 개인별 안내,제도,시상,심사결과 취합/분석 및 최종 안내,[수상자 개인별 안내] 전사/타겟 채널 공식 메시지 발송,Digital Worker,"이메일, 인트라넷, 카카오톡 등 매체별 일괄 시스템 전송"
제도,시상,심사결과 취합/분석 및 최종 안내,"부서장, 조직내 안내",제도,시상,심사결과 취합/분석 및 최종 안내,"[부서장, 조직내 안내] 수신 대상자 그룹 명단 추출",Digital Worker,발송 타겟(조직/직급/전형별) 대상자 쿼리 및 목록화
제도,시상,심사결과 취합/분석 및 최종 안내,"부서장, 조직내 안내",제도,시상,심사결과 취합/분석 및 최종 안내,"[부서장, 조직내 안내] 안내문 초안 톤앤매너 검수 및 확정",HR,민감한 이슈(인사발령/평가 등)의 대외 메시지 문구 최종 컨펌
